"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Northern Illinois NIU","Western Michigan WMU","WMU 72, NIU 69",FALSE,"/mens-college-basketball/game/_/gameId/401172713",20200229,"WMU","NIU","WMU","NIU",1,46,54.2,48.2,63.2,33.3,61.5,50,34,27,6,7,28,20,16,6,2,9,3,4,17,11,18,17,0,0,0,0,FALSE,FALSE,"2,488"
"South Carolina Upstate SCUP","Hampton HAMP","SCUP 90, HAMP 79",FALSE,"/mens-college-basketball/game/_/gameId/401171465",20200229,"HAMP","SCUP","SCUP","HAMP",0,59,50,52.3,50,35.5,75,68.8,30,36,8,13,22,23,21,25,5,5,3,1,15,11,20,16,0,0,0,0,FALSE,FALSE,"4,215"
"UNC Asheville UNCA","Campbell CAMP","CAMP 78, UNCA 69",FALSE,"/mens-college-basketball/game/_/gameId/401171037",20200229,"CAMP","UNCA","CAMP","UNCA",1,59,58,54,42.1,30,80,60,27,22,5,5,22,17,16,3,5,10,4,1,14,11,15,14,0,0,0,0,FALSE,FALSE,"1,818"
"VMI VMI","Samford SAM","SAM 84, VMI 78",FALSE,"/mens-college-basketball/game/_/gameId/401176072",20200229,"SAM","VMI","SAM","VMI",1,10,38.2,47,25,37.5,76.9,33.3,47,39,18,7,29,32,12,18,11,5,2,7,8,16,11,19,0,0,0,0,FALSE,FALSE,"521"
"Southeast Missouri State SEMO","UT Martin UTM","UTM 87, SEMO 78",FALSE,"/mens-college-basketball/game/_/gameId/401175096",20200229,"UTM","SEMO","UTM","SEMO",1,28,54.5,45.3,27.3,30.8,70,66.7,36,31,9,11,27,20,16,19,3,3,2,0,10,9,18,22,0,0,0,0,FALSE,FALSE,"1,204"
"Omaha OMA","North Dakota State NDSU","NDSU 87, OMA 67",FALSE,"/mens-college-basketball/game/_/gameId/401175023",20200229,"NDSU","OMA","NDSU","OMA",1,67,48.4,41.7,44.1,25,100,64.7,34,35,5,8,29,27,16,8,6,2,2,4,9,9,15,12,2,2,0,0,FALSE,FALSE,"3,758"
"UNLV UNLV","San José State SJSU","UNLV 92, SJSU 69",FALSE,"/mens-college-basketball/game/_/gameId/401173802",20200229,"SJSU","UNLV","UNLV","SJSU",0,41,39.6,55.7,30.8,50,67.9,61.9,28,41,6,11,22,30,13,19,5,5,4,3,10,12,19,22,0,0,0,0,FALSE,FALSE,"2,074"
"Northwestern State NWST","SE Louisiana SELA","SELA 95, NWST 92",FALSE,"/mens-college-basketball/game/_/gameId/401173072",20200229,"SELA","NWST","SELA","NWST",1,8,55.4,46.6,47.6,31.8,65,68,34,36,12,18,22,18,16,15,1,7,2,2,18,10,21,21,0,0,0,0,FALSE,FALSE,"603"
"Lehigh LEH","Loyola (MD) L-MD","LEH 74, L-MD 71",FALSE,"/mens-college-basketball/game/_/gameId/401172900",20200229,"L-MD","LEH","LEH","L-MD",0,25,42.3,45,21.4,26.7,35.7,84.2,40,41,15,10,25,31,14,20,9,7,3,5,15,16,15,12,0,0,0,0,FALSE,FALSE,"524"
"Lamar LAM","Stephen F. Austin SFA","SFA 95, LAM 76",FALSE,"/mens-college-basketball/game/_/gameId/401172997",20200229,"SFA","LAM","SFA","LAM",1,58,52.9,43.8,33.3,33.3,75,81.3,43,29,14,7,29,22,19,9,4,3,2,3,10,11,14,17,0,0,0,0,FALSE,FALSE,"4,184"
"Vermont UVM","UMass Lowell UML","UVM 94, UML 77",FALSE,"/mens-college-basketball/game/_/gameId/401170946",20200229,"UML","UVM","UVM","UML",0,47,49.1,58,28.6,40,76,75.7,26,34,4,6,22,28,11,10,1,3,1,2,7,5,23,22,2,0,0,0,FALSE,FALSE,"2,821"
"Alabama State ALST","Prairie View A&M PV","PV 65, ALST 58",FALSE,"/mens-college-basketball/game/_/gameId/401176312",20200229,"PV","ALST","PV","ALST",1,30,36.7,40.4,23.1,42.1,78.3,47.1,38,29,11,5,27,24,17,17,8,6,2,4,13,19,20,18,2,0,0,0,FALSE,FALSE,"1,059"
"Northern Iowa UNI","Drake DRKE","UNI 70, DRKE 43",FALSE,"/mens-college-basketball/game/_/gameId/401173533",20200229,"DRKE","UNI","UNI","DRKE",0,100,30.2,47.6,14.3,35.3,66.7,44.4,32,44,6,9,26,35,5,14,1,6,5,2,9,5,12,13,0,0,0,0,FALSE,FALSE,"7,152"
"Harvard HARV","Cornell COR","HARV 67, COR 58",FALSE,"/mens-college-basketball/game/_/gameId/401172309",20200229,"COR","HARV","HARV","COR",0,14,39.6,39.5,26.1,43.8,66.7,78.8,28,34,7,9,21,25,12,11,9,8,1,3,15,19,27,15,0,0,0,0,FALSE,FALSE,"639"
"Pennsylvania PENN","Brown BRWN","PENN 73, BRWN 68",FALSE,"/mens-college-basketball/game/_/gameId/401172275",20200229,"BRWN","PENN","PENN","BRWN",0,68,37.5,43.1,27.6,30.4,90,45.5,39,43,10,17,29,26,11,12,7,8,7,4,14,11,17,20,1,1,0,0,FALSE,FALSE,"1,909"
"Utah UTAH","California CAL","CAL 86, UTAH 79 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401170738",20200229,"CAL","UTAH","CAL","UTAH",1,54,43.9,50,22.2,41.2,78.8,73.7,39,33,18,11,21,22,10,10,5,3,7,3,8,13,19,23,0,0,0,0,FALSE,FALSE,"6,420"
"UMass MASS","Richmond RICH","RICH 95, MASS 71",FALSE,"/mens-college-basketball/game/_/gameId/401170320",20200229,"RICH","MASS","RICH","MASS",1,100,55.2,40.6,41.7,40.9,91.3,66.7,42,26,7,6,35,20,18,16,7,3,1,2,12,10,20,21,2,2,0,0,FALSE,FALSE,"7,201"
"UCF UCF","Tulsa TLSA","TLSA 65, UCF 54",FALSE,"/mens-college-basketball/game/_/gameId/401169495",20200229,"TLSA","UCF","TLSA","UCF",1,63,42.9,47.4,45,45,77.8,69.2,30,22,12,3,18,19,10,11,10,8,1,3,15,20,11,17,0,0,0,0,FALSE,FALSE,"5,304"
"Montana State MTST","Northern Arizona NAU","MTST 63, NAU 57",FALSE,"/mens-college-basketball/game/_/gameId/401166602",20200229,"NAU","MTST","MTST","NAU",0,35,31.7,44.7,14.8,36.8,78.9,77.8,39,33,13,3,26,30,7,11,5,2,0,2,11,11,17,18,0,0,0,0,FALSE,FALSE,"1,164"
"Arkansas ARK","Georgia UGA","UGA 99, ARK 89",FALSE,"/mens-college-basketball/game/_/gameId/401166393",20200229,"UGA","ARK","UGA","ARK",1,95,56.7,46.8,43.5,37.5,65,78.6,40,29,13,7,27,22,12,13,2,5,2,3,10,6,23,21,0,0,0,0,FALSE,FALSE,"10,017"
"Incarnate Word UIW","Texas A&M-CC AMCC","AMCC 78, UIW 70",FALSE,"/mens-college-basketball/game/_/gameId/401176424",20200229,"AMCC","UIW","AMCC","UIW",1,33,49,46.8,29.4,33.3,83.3,77.8,37,22,11,4,26,18,12,9,7,10,2,0,16,13,22,23,0,0,0,0,FALSE,FALSE,"2,678"
"Mississippi Valley State MVSU","Jackson State JKST","JKST 87, MVSU 70",FALSE,"/mens-college-basketball/game/_/gameId/401176250",20200229,"JKST","MVSU","JKST","MVSU",1,13,50.7,36.6,7.7,33.3,62.1,53.8,48,28,13,9,35,19,13,10,10,7,4,3,13,17,15,17,0,0,0,0,FALSE,FALSE,"1,021"
"Arkansas-Pine Bluff UAPB","Grambling GRAM","GRAM 60, UAPB 46",FALSE,"/mens-college-basketball/game/_/gameId/401176236",20200229,"GRAM","UAPB","GRAM","UAPB",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"1,220"
"Southern SOU","Alcorn State ALCN","SOU 71, ALCN 57",FALSE,"/mens-college-basketball/game/_/gameId/401176217",20200229,"ALCN","SOU","SOU","ALCN",0,6,36.2,44.4,45,25,51.9,62.5,34,31,7,5,27,26,10,11,2,8,7,2,17,8,25,25,0,0,0,0,FALSE,FALSE,"453"
"Howard HOW","Norfolk State NORF","NORF 89, HOW 59",FALSE,"/mens-college-basketball/game/_/gameId/401175765",20200229,"NORF","HOW","NORF","HOW",1,92,43.1,36.2,44.4,36.4,75,60,42,36,13,9,29,27,20,15,9,3,1,4,9,18,15,15,0,0,0,0,FALSE,FALSE,"4,127"
"DePaul DEP","Butler BUT","BUT 60, DEP 42",FALSE,"/mens-college-basketball/game/_/gameId/401168312",20200229,"BUT","DEP","BUT","DEP",1,100,39,33.3,25.8,8.3,75,62.5,38,34,12,11,26,23,15,4,11,4,6,3,13,17,14,15,0,0,0,0,FALSE,FALSE,"9,234"
"Troy TROY","South Alabama USA","USA 78, TROY 63",FALSE,"/mens-college-basketball/game/_/gameId/401174866",20200229,"USA","TROY","USA","TROY",1,42,68.4,37.9,50,37.9,68,57.1,25,31,0,15,25,16,14,14,10,7,7,0,19,17,21,16,0,0,0,0,FALSE,FALSE,"4,219"
"Morehead State MORE","Eastern Kentucky EKU","EKU 80, MORE 76",FALSE,"/mens-college-basketball/game/_/gameId/401174081",20200229,"EKU","MORE","EKU","MORE",1,50,44.3,49.1,33.3,31.6,86.4,77.8,29,37,5,7,24,30,9,12,11,5,3,4,10,17,17,15,0,1,0,0,FALSE,FALSE,"3,249"
"Wyoming WYO","Fresno State FRES","FRES 63, WYO 55",FALSE,"/mens-college-basketball/game/_/gameId/401173803",20200229,"FRES","WYO","FRES","WYO",1,46,38.8,35.8,36.4,33.3,70.8,63.6,40,30,8,4,32,26,11,9,4,6,3,2,12,11,15,21,0,0,0,0,FALSE,FALSE,"7,156"
"Princeton PRIN","Yale YALE","YALE 66, PRIN 63",FALSE,"/mens-college-basketball/game/_/gameId/401172347",20200229,"YALE","PRIN","YALE","PRIN",1,74,46,41.4,38.9,36.7,81.3,80,36,28,6,5,30,23,14,13,5,10,6,1,14,11,12,11,0,0,0,0,FALSE,FALSE,"2,066"
"Dartmouth DART","Columbia CLMB","DART 76, CLMB 57",FALSE,"/mens-college-basketball/game/_/gameId/401172292",20200229,"CLMB","DART","DART","CLMB",0,60,33.3,43.1,9.5,33.3,73.3,66.7,38,45,8,7,30,38,10,18,5,2,2,2,2,7,17,14,0,0,0,0,FALSE,FALSE,"1,492"
"Delaware DEL","UNC Wilmington UNCW","DEL 82, UNCW 65",FALSE,"/mens-college-basketball/game/_/gameId/401171821",20200229,"UNCW","DEL","DEL","UNCW",0,60,42.6,58.8,25,37.5,81.8,59.1,27,35,7,6,20,29,12,16,9,3,2,3,12,16,19,16,2,0,0,0,FALSE,FALSE,"3,144"
"Stony Brook STBK","Albany ALB","STBK 52, ALB 49",FALSE,"/mens-college-basketball/game/_/gameId/401170983",20200229,"ALB","STBK","STBK","ALB",0,60,35.7,38,22.7,28.6,66.7,72.7,30,34,7,5,23,29,10,14,5,4,2,2,6,9,15,10,0,0,0,0,FALSE,FALSE,"2,564"
"George Mason GMU","Duquesne DUQ","DUQ 81, GMU 78",FALSE,"/mens-college-basketball/game/_/gameId/401170321",20200229,"DUQ","GMU","DUQ","GMU",1,57,56,52.7,37.5,19,57.6,66.7,21,40,7,17,14,23,12,12,8,8,5,5,13,20,22,25,0,0,0,0,FALSE,FALSE,"2,292"
"UT Rio Grande Valley RGV","Grand Canyon GCU","RGV 88, GCU 80",FALSE,"/mens-college-basketball/game/_/gameId/401175638",20200229,"GCU","RGV","RGV","GCU",0,100,56.6,51.7,56.3,42.9,64.7,76,32,27,7,7,25,20,14,13,3,7,1,1,13,6,17,17,0,0,0,0,FALSE,FALSE,"7,002"
"Chicago State CHIC","Kansas City KC","KC 80, CHIC 58",FALSE,"/mens-college-basketball/game/_/gameId/401175565",20200229,"KC","CHIC","KC","CHIC",1,100,50,48.6,34.8,37.5,66.7,78.3,30,22,12,2,18,20,14,9,8,1,1,1,8,19,20,19,0,2,0,0,FALSE,FALSE,"1,599"
"San Francisco SF","Loyola Marymount LMU","SF 69, LMU 67",FALSE,"/mens-college-basketball/game/_/gameId/401175293",20200229,"LMU","SF","SF","LMU",0,70,54.2,42.1,22.2,32.1,68.8,66.7,26,30,6,12,20,18,15,12,7,9,2,0,15,10,17,16,2,0,0,0,FALSE,FALSE,"2,916"
"Youngstown State YSU","Milwaukee MILW","YSU 73, MILW 69",FALSE,"/mens-college-basketball/game/_/gameId/401175153",20200229,"MILW","YSU","YSU","MILW",0,17,50,43.1,27.8,30,69.6,65.4,30,34,10,15,20,19,8,8,6,4,4,0,13,10,21,21,2,0,0,0,FALSE,FALSE,"2,198"
"Purdue Fort Wayne PFW","Oral Roberts ORU","ORU 72, PFW 66",FALSE,"/mens-college-basketball/game/_/gameId/401175024",20200229,"ORU","PFW","ORU","PFW",1,39,50.9,42.6,32,22.2,50,66.7,32,39,6,13,26,26,14,8,10,7,1,4,14,17,13,13,0,0,0,0,FALSE,FALSE,"4,123"
"Tennessee Tech TNTC","Jacksonville State JVST","JVST 75, TNTC 71",FALSE,"/mens-college-basketball/game/_/gameId/401174198",20200229,"JVST","TNTC","JVST","TNTC",1,25,50,44.1,30,33.3,75.9,64.7,37,29,11,11,26,18,14,19,4,8,3,1,11,6,12,20,0,0,0,0,FALSE,FALSE,"885"
"Austin Peay APSU","Murray State MUR","MUR 75, APSU 61",FALSE,"/mens-college-basketball/game/_/gameId/401173900",20200229,"MUR","APSU","MUR","APSU",1,96,51.9,40,43.8,29.4,66.7,57.1,37,32,9,11,28,21,14,5,7,6,1,2,16,14,18,20,0,0,0,0,FALSE,FALSE,"8,229"
"McNeese MCN","Houston Baptist HBU","MCN 100, HBU 80",FALSE,"/mens-college-basketball/game/_/gameId/401173016",20200229,"HBU","MCN","MCN","HBU",0,85,39.7,56.3,26.1,46.4,95.2,71.4,34,38,15,11,19,27,12,22,11,5,1,5,10,13,16,18,0,1,0,0,FALSE,FALSE,"853"
"Cleveland State CLEV","Green Bay GB","GB 74, CLEV 67",FALSE,"/mens-college-basketball/game/_/gameId/401172483",20200229,"GB","CLEV","GB","CLEV",1,84,44.6,33.8,30.8,21.1,71.4,68.8,45,45,10,19,35,26,14,14,5,9,8,2,13,9,17,25,0,0,0,0,FALSE,FALSE,"3,369"
"Long Beach State LBSU","UC Davis UCD","UCD 77, LBSU 76",FALSE,"/mens-college-basketball/game/_/gameId/401171627",20200229,"UCD","LBSU","UCD","LBSU",1,40,45.6,54,48.1,29.4,80,73.9,25,33,4,5,21,28,17,15,8,8,2,4,14,17,20,16,0,0,0,0,FALSE,FALSE,"2,377"
"Arizona State ASU","USC USC","USC 71, ASU 61",FALSE,"/mens-college-basketball/game/_/gameId/401170740",20200229,"USC","ASU","USC","ASU",1,47,50,32.8,45,24.1,66.7,69.6,39,28,7,6,32,22,11,8,7,9,4,2,19,10,19,21,0,0,0,0,FALSE,FALSE,"4,786"
"Memphis MEM","Tulane TULN","MEM 74, TULN 67 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401169496",20200229,"TULN","MEM","MEM","TULN",0,74,28.2,42.9,12.5,30,79.2,74.1,37,55,15,11,22,44,8,18,12,6,3,8,10,24,21,22,0,0,0,0,FALSE,FALSE,"3,023"
"Miami MIA","Georgia Tech GT","GT 63, MIA 57",FALSE,"/mens-college-basketball/game/_/gameId/401168564",20200229,"GT","MIA","GT","MIA",1,78,40,36.7,15.4,11.8,59.1,68.8,48,33,18,12,30,21,11,4,12,11,3,5,18,17,16,19,0,0,0,0,FALSE,FALSE,"6,681"
"Alabama A&M AAMU","Texas Southern TXSO","TXSO 85, AAMU 58",FALSE,"/mens-college-basketball/game/_/gameId/401176176",20200229,"TXSO","AAMU","TXSO","AAMU",1,12,46.3,34.5,35.3,46.7,68,57.9,50,34,18,10,32,24,9,9,11,7,6,7,15,17,19,22,1,1,0,0,FALSE,FALSE,"979"
"Belmont BEL","Tennessee State TNST","BEL 72, TNST 65",FALSE,"/mens-college-basketball/game/_/gameId/401173968",20200229,"TNST","BEL","BEL","TNST",0,NA,50,52.8,36.8,31.8,57.1,75,30,25,6,3,24,22,9,13,4,8,3,3,18,11,13,12,1,0,0,0,FALSE,FALSE,""
"South Carolina SC","Alabama ALA","ALA 90, SC 86",FALSE,"/mens-college-basketball/game/_/gameId/401166394",20200229,"ALA","SC","ALA","SC",1,72,43.6,45.7,37.5,35.7,70.2,65.4,44,39,12,13,32,26,11,14,6,8,3,2,11,9,23,29,0,0,0,0,FALSE,FALSE,"11,112"
"Portland State PRST","Weber State WEB","PRST 89, WEB 83",FALSE,"/mens-college-basketball/game/_/gameId/401166603",20200229,"WEB","PRST","PRST","WEB",0,47,50,44,25,34.6,78.6,77.8,42,37,9,12,33,25,11,16,3,8,5,3,14,10,14,19,0,0,0,0,FALSE,FALSE,"5,422"
"Idaho IDHO","Southern Utah SUU","SUU 87, IDHO 55",FALSE,"/mens-college-basketball/game/_/gameId/401166600",20200229,"SUU","IDHO","SUU","IDHO",1,41,54.1,40.7,46.2,27.8,64.3,46.2,37,21,10,7,27,14,17,14,8,7,1,2,11,18,13,11,0,0,0,0,FALSE,FALSE,"2,174"
"Eastern Washington EWU","Northern Colorado UNCO","EWU 68, UNCO 64",FALSE,"/mens-college-basketball/game/_/gameId/401166599",20200229,"UNCO","EWU","EWU","UNCO",0,88,39.1,47.5,30.4,27.3,46.7,56.3,41,37,15,9,26,28,11,4,3,3,2,3,10,6,15,17,0,0,0,0,FALSE,FALSE,"2,582"
"New Mexico State NMSU","CSU Bakersfield CSUB","NMSU 62, CSUB 46",FALSE,"/mens-college-basketball/game/_/gameId/401175751",20200229,"CSUB","NMSU","NMSU","CSUB",0,84,39.6,40,26.7,44.8,36.4,81.8,31,31,10,10,21,21,12,15,4,6,3,1,11,12,15,14,0,0,0,0,FALSE,FALSE,"2,947"
"Pacific PAC","San Diego USD","PAC 71, USD 64",FALSE,"/mens-college-basketball/game/_/gameId/401175294",20200229,"USD","PAC","PAC","USD",0,28,39.1,42.6,10,16.7,81.8,77.3,27,38,5,14,22,24,8,9,4,8,4,5,14,9,24,25,0,0,0,0,FALSE,FALSE,"1,419"
"Seattle U SEA","California Baptist CBU","CBU 88, SEA 87 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401175196",20200229,"CBU","SEA","CBU","SEA",1,100,48.3,47.1,52.6,20.7,83.3,88.2,41,30,12,10,29,20,16,8,2,6,1,2,13,4,19,22,0,0,0,0,FALSE,FALSE,"5,058"
"Utah State USU","New Mexico UNM","UNM 66, USU 64",FALSE,"/mens-college-basketball/game/_/gameId/401173805",20200229,"UNM","USU","UNM","USU",1,73,44.8,47.2,41.7,36.8,50,77.8,27,37,9,12,18,25,19,17,10,7,3,5,11,17,13,13,0,0,0,0,FALSE,FALSE,"11,215"
"UC Santa Barbara UCSB","UC Irvine UCI","UCI 69, UCSB 58",FALSE,"/mens-college-basketball/game/_/gameId/401171669",20200229,"UCI","UCSB","UCI","UCSB",1,100,45.6,36.8,35.3,33.3,64.7,64.7,38,27,11,9,27,18,15,13,4,5,4,2,15,11,20,19,0,0,0,0,FALSE,FALSE,"5,000"
"CSU Fullerton CSUF","CSU Northridge CSUN","CSUN 99, CSUF 92",FALSE,"/mens-college-basketball/game/_/gameId/401171606",20200229,"CSUN","CSUF","CSUN","CSUF",1,25,48.6,45.3,44.4,20,71.9,66.7,41,48,10,18,31,30,17,12,5,2,5,2,7,11,27,23,0,0,0,0,FALSE,FALSE,"636"
"Arizona ARIZ","UCLA UCLA","UCLA 69, ARIZ 64",FALSE,"/mens-college-basketball/game/_/gameId/401170739",20200229,"UCLA","ARIZ","UCLA","ARIZ",1,84,33.3,44.4,33.3,28.6,76.3,62.5,35,36,11,10,24,26,10,13,3,5,5,2,8,12,17,25,0,2,0,0,FALSE,FALSE,"11,567"
"Montana MONT","Sacramento State SAC","MONT 79, SAC 71",FALSE,"/mens-college-basketball/game/_/gameId/401166601",20200229,"SAC","MONT","MONT","SAC",0,100,51.9,58,28.6,50,65,70,32,24,8,2,24,22,14,17,5,9,3,2,12,8,19,18,0,0,0,0,FALSE,FALSE,"1,172"
"UC Riverside UCR","Hawai'i HAW","UCR 49, HAW 43",FALSE,"/mens-college-basketball/game/_/gameId/401174433",20200229,"HAW","UCR","UCR","HAW",0,67,32,38.8,15.4,18.2,64.3,75,27,37,7,10,20,27,5,6,7,5,0,5,12,16,16,18,0,0,0,0,FALSE,FALSE,"6,884"
"Creighton CREI","St. John's SJU","SJU 91, CREI 71",FALSE,"/mens-college-basketball/game/_/gameId/401168337",20200301,"SJU","CREI","SJU","CREI",1,76,55,37.3,63.6,14.8,55,73.9,37,39,6,14,31,25,23,11,5,4,5,3,7,7,20,14,0,0,0,0,TRUE,FALSE,"4,260"
"Virginia Tech VT","Louisville LOU","LOU 68, VT 52",FALSE,"/mens-college-basketball/game/_/gameId/401168519",20200301,"LOU","VT","LOU","VT",1,82,45.6,38,30,33.3,66.7,66.7,40,26,11,4,29,22,12,12,7,7,0,1,12,16,9,16,0,0,0,0,FALSE,TRUE,"18,104"
"Michigan MICH","Ohio State OSU","OSU 77, MICH 63",FALSE,"/mens-college-basketball/game/_/gameId/401166255",20200301,"OSU","MICH","OSU","MICH",1,99,47.4,44.6,52.4,26.9,92.3,75,32,30,4,4,28,26,13,16,4,5,3,3,9,12,12,18,0,0,0,0,TRUE,TRUE,"18,809"
"Colorado COLO","Stanford STAN","STAN 72, COLO 64",FALSE,"/mens-college-basketball/game/_/gameId/401170741",20200301,"STAN","COLO","STAN","COLO",1,98,52.5,42.6,21.4,25,63.6,87.5,31,31,9,11,22,20,12,5,8,8,3,2,17,16,12,15,0,0,0,0,TRUE,FALSE,"7,123"
"Cincinnati CIN","Houston HOU","HOU 68, CIN 55",FALSE,"/mens-college-basketball/game/_/gameId/401169498",20200301,"HOU","CIN","HOU","CIN",1,100,36.4,34.9,32,27.8,66.7,71.4,43,32,22,9,21,23,9,7,8,5,7,2,11,14,20,18,1,1,0,0,FALSE,TRUE,"7,096"
"South Florida USF","Temple TEM","USF 64, TEM 58",FALSE,"/mens-college-basketball/game/_/gameId/401169497",20200301,"TEM","USF","USF","TEM",0,65,36.4,37.3,38.1,35,83.3,72.2,36,39,10,13,26,26,15,13,6,6,5,4,12,9,15,12,0,0,0,0,FALSE,FALSE,"6,656"
"Florida Atlantic FAU","Old Dominion ODU","ODU 85, FAU 80 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401212065",20200301,"ODU","FAU","ODU","FAU",1,59,46.7,50,37.5,33.3,76.9,71.4,40,29,10,4,30,25,18,14,3,8,2,2,12,7,8,19,0,0,0,0,FALSE,FALSE,"5,031"
"Western Kentucky WKU","North Texas UNT","UNT 78, WKU 72 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401212064",20200301,"UNT","WKU","UNT","WKU",1,43,49.1,43.5,23.8,40,86.4,55.6,37,30,9,10,28,20,12,10,6,12,2,1,15,10,14,15,0,0,0,0,FALSE,FALSE,"4,471"
"Florida International FIU","Charlotte CLT","FIU 67, CLT 52",FALSE,"/mens-college-basketball/game/_/gameId/401212063",20200301,"CLT","FIU","FIU","CLT",0,34,35.3,48.3,12.5,33.3,77.8,100,25,31,9,9,16,22,8,9,9,9,4,5,13,15,9,20,0,0,0,0,FALSE,FALSE,"3,116"
"Marist MRST","Quinnipiac QUIN","QUIN 71, MRST 52",FALSE,"/mens-college-basketball/game/_/gameId/401172032",20200301,"QUIN","MRST","QUIN","MRST",1,48,42.9,29.4,40,36.4,88.2,73.7,33,33,4,9,29,24,16,7,7,4,5,4,14,15,17,15,0,0,0,0,FALSE,FALSE,"1,724"
"Manhattan MAN","Monmouth MONM","MONM 80, MAN 60",FALSE,"/mens-college-basketball/game/_/gameId/401172013",20200301,"MONM","MAN","MONM","MAN",1,80,51,41.5,37.5,18.2,70.6,54.5,38,32,12,12,26,20,12,8,10,11,2,6,17,17,22,24,0,0,0,0,FALSE,FALSE,"3,271"
"Rider RID","Fairfield FAIR","RID 65, FAIR 51",FALSE,"/mens-college-basketball/game/_/gameId/401171975",20200301,"FAIR","RID","RID","FAIR",0,94,31.9,41.7,18.2,30,70.4,78.6,37,31,11,5,26,26,6,7,3,10,1,3,17,10,21,22,0,0,0,0,FALSE,FALSE,"2,321"
"Saint Louis SLU","Rhode Island URI","SLU 72, URI 62",FALSE,"/mens-college-basketball/game/_/gameId/401170324",20200301,"URI","SLU","SLU","URI",0,88,37.9,52.5,16.7,50,68.2,61.5,26,44,9,13,17,31,10,18,9,8,5,4,11,17,12,21,0,0,0,0,FALSE,FALSE,"7,004"
"Xavier XAV","Georgetown GTWN","XAV 66, GTWN 63",FALSE,"/mens-college-basketball/game/_/gameId/401168403",20200301,"GTWN","XAV","XAV","GTWN",0,52,36.8,41.4,32,39.1,86.7,69.2,30,41,10,16,20,25,14,13,9,9,3,3,20,23,16,21,0,2,0,0,FALSE,FALSE,"10,610"
"Indiana IU","Illinois ILL","ILL 67, IU 66",FALSE,"/mens-college-basketball/game/_/gameId/401166253",20200301,"ILL","IU","ILL","IU",1,100,44.2,40.7,33.3,50,70.8,83.3,31,39,7,12,24,27,9,12,5,4,6,5,7,10,16,19,0,0,0,0,FALSE,FALSE,"15,544"
"Middle Tennessee MTSU","Rice RICE","RICE 77, MTSU 66",FALSE,"/mens-college-basketball/game/_/gameId/401212067",20200301,"RICE","MTSU","RICE","MTSU",1,29,52,42.6,40.9,29.2,84.2,68.4,31,29,7,11,24,18,18,17,9,9,0,0,22,20,18,23,0,0,0,0,FALSE,FALSE,"1,677"
"UAB UAB","UTSA UTSA","UTSA 66, UAB 59",FALSE,"/mens-college-basketball/game/_/gameId/401212066",20200301,"UTSA","UAB","UTSA","UAB",1,44,36.5,36.1,36.4,22.7,70.6,83.3,42,40,13,10,29,30,11,11,5,6,6,4,12,14,15,19,2,0,0,0,FALSE,FALSE,"1,165"
"Southern Miss USM","UTEP UTEP","UTEP 75, USM 56",FALSE,"/mens-college-basketball/game/_/gameId/401212068",20200301,"UTEP","USM","UTEP","USM",1,42,45.6,42.3,40.6,38.5,76.9,87.5,30,34,8,8,22,26,12,13,11,3,1,2,9,17,14,11,0,0,0,0,FALSE,FALSE,"4,975"
"Towson TOW","Northeastern NE","TOW 75, NE 72",FALSE,"/mens-college-basketball/game/_/gameId/401172424",20200301,"NE","TOW","TOW","NE",0,36,47.4,49,30,43.8,75,78.3,29,30,8,8,21,22,16,10,5,4,4,4,10,9,22,15,1,2,0,0,FALSE,FALSE,"1,803"
"Wichita State WICH","SMU SMU","WICH 66, SMU 62",FALSE,"/mens-college-basketball/game/_/gameId/401169499",20200301,"SMU","WICH","WICH","SMU",0,78,44.8,38.3,29.2,38.9,42.9,85.7,29,41,9,17,20,24,14,14,3,4,4,6,6,12,8,9,0,0,0,0,FALSE,FALSE,"5,483"
"Northwestern NU","Nebraska NEB","NU 81, NEB 76 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401166254",20200301,"NEB","NU","NU","NEB",0,100,42.4,46.3,37.5,23.5,26.7,75,43,45,13,9,30,36,15,13,16,11,4,8,21,20,17,21,0,0,0,0,FALSE,FALSE,"15,842"
"Minnesota MINN","Wisconsin WISC","WISC 71, MINN 69",FALSE,"/mens-college-basketball/game/_/gameId/401166256",20200301,"WISC","MINN","WISC","MINN",1,100,39.7,44.8,33.3,21.1,70.8,56.5,33,41,9,12,24,29,11,6,5,1,6,4,5,9,19,21,0,0,0,0,FALSE,FALSE,"17,287"
