"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Presbyterian PRE","Marquette MARQ","MARQ 74, PRE 55",FALSE,"/mens-college-basketball/game/_/gameId/401083246",20181117,"MARQ","PRE","MARQ","PRE",1,81,45.5,31.1,36,41.4,83.3,55.6,45,24,11,8,34,16,21,14,5,9,4,3,15,8,12,16,0,0,0,0,FALSE,TRUE,"14,058"
"William & Mary W&M","Notre Dame ND","ND 73, W&M 64",FALSE,"/mens-college-basketball/game/_/gameId/401082823",20181117,"ND","W&M","ND","W&M",1,71,41.3,45.8,25,34.6,69.6,84.6,40,30,16,4,24,26,10,16,10,5,3,1,8,16,13,20,0,0,0,0,FALSE,FALSE,"6,511"
"North Alabama UNA","Pittsburgh PITT","PITT 71, UNA 66",FALSE,"/mens-college-basketball/game/_/gameId/401082804",20181117,"PITT","UNA","PITT","UNA",1,28,38.8,40,16.7,32.3,73.8,61.5,35,38,5,8,30,30,10,17,3,2,5,3,8,15,16,27,0,0,0,0,FALSE,FALSE,"3,540"
"Wagner WAG","Fairfield FAIR","WAG 79, FAIR 73",FALSE,"/mens-college-basketball/game/_/gameId/401086040",20181117,"FAIR","WAG","WAG","FAIR",0,NA,44.1,48.4,42.3,20,71.4,68.2,26,47,6,17,20,30,13,8,6,4,1,8,12,16,20,18,0,0,0,0,FALSE,FALSE,""
"Aquinas College AQU","Western Michigan WMU","WMU 99, AQU 52",FALSE,"/mens-college-basketball/game/_/gameId/401087437",20181117,"WMU","AQU","WMU","AQU",1,35,57.4,32.1,55.2,30,65.6,70,41,25,11,9,30,16,17,11,9,6,2,0,11,17,9,24,0,1,0,0,FALSE,FALSE,"1,871"
"Bethune-Cookman BCU","Miami MIA","MIA 78, BCU 70",FALSE,"/mens-college-basketball/game/_/gameId/401082875",20181117,"MIA","BCU","MIA","BCU",1,79,40,45,30.8,33.3,75,76.9,38,40,14,11,24,29,12,12,7,5,6,5,11,14,15,25,0,4,0,0,FALSE,FALSE,"6,322"
"Maine ME","NC State NCST","NCST 82, ME 63",FALSE,"/mens-college-basketball/game/_/gameId/401082840",20181117,"NCST","ME","NCST","ME",1,67,44.8,55.3,37.9,14.3,68.8,50,39,24,17,3,22,21,21,17,11,10,2,3,12,18,14,8,0,0,0,0,FALSE,FALSE,"13,290"
"East Tennessee State ETSU","Winthrop WIN","ETSU 76, WIN 74",FALSE,"/mens-college-basketball/game/_/gameId/401088523",20181117,"WIN","ETSU","ETSU","WIN",0,35,50,43.3,36.8,34.5,78.9,50,28,42,3,17,25,25,12,19,3,9,8,3,20,16,21,22,0,0,0,0,FALSE,FALSE,"2,117"
"Boston University BU","Eastern Michigan EMU","EMU 80, BU 62",FALSE,"/mens-college-basketball/game/_/gameId/401088090",20181117,"EMU","BU","EMU","BU",1,24,52.5,47.1,43.8,35.3,91.7,44.4,35,26,11,8,24,18,12,15,9,8,7,1,13,15,19,17,0,0,0,0,FALSE,FALSE,"2,059"
"Northwestern State NWST","Rice RICE","RICE 102, NWST 74",FALSE,"/mens-college-basketball/game/_/gameId/401089385",20181117,"RICE","NWST","RICE","NWST",1,21,52.1,42,43.8,30,58.3,62.5,47,37,13,10,34,27,26,11,9,7,5,3,14,15,20,21,0,0,0,0,FALSE,FALSE,"1,220"
"Prairie View A&M PV","Lamar LAM","LAM 74, PV 67",FALSE,"/mens-college-basketball/game/_/gameId/401088587",20181117,"LAM","PV","LAM","PV",1,18,45.1,38.8,29.4,16.7,74.2,85.7,36,38,12,18,24,20,11,11,5,5,4,2,14,14,13,25,1,0,0,0,FALSE,FALSE,"1,837"
"Texas State TXST","Drake DRKE","DRKE 75, TXST 69",FALSE,"/mens-college-basketball/game/_/gameId/401087900",20181117,"DRKE","TXST","DRKE","TXST",1,41,55.1,45.9,37,25,61.1,61.5,31,32,6,12,25,20,15,11,6,13,3,2,22,18,17,23,0,1,0,0,FALSE,FALSE,"2,968"
"Illinois Tech IIT","Northern Illinois NIU","NIU 73, IIT 66",FALSE,"/mens-college-basketball/game/_/gameId/401087375",20181117,"NIU","IIT","NIU","IIT",1,7,45.6,41.4,18.8,28,75,61.1,31,35,6,9,25,26,11,14,6,5,1,0,11,17,18,23,0,0,0,0,FALSE,FALSE,"673"
"North Florida UNF","Wright State WRST","WRST 89, UNF 72",FALSE,"/mens-college-basketball/game/_/gameId/401086783",20181117,"WRST","UNF","WRST","UNF",1,40,50,47.2,61.1,39.1,70.6,81.3,38,25,12,5,26,20,16,12,8,9,1,3,16,12,14,27,0,1,0,0,FALSE,FALSE,"3,207"
"Youngstown State YSU","Fordham FOR","FOR 67, YSU 61",FALSE,"/mens-college-basketball/game/_/gameId/401086283",20181117,"FOR","YSU","FOR","YSU",1,57,40.7,40,29.6,32,78.6,71.4,35,39,6,8,29,31,12,13,5,5,4,1,9,15,12,14,0,0,0,0,FALSE,FALSE,"1,834"
"Albany ALB","Canisius CAN","ALB 75, CAN 66",FALSE,"/mens-college-basketball/game/_/gameId/401085906",20181117,"CAN","ALB","ALB","CAN",0,70,38.3,53.2,20,44.4,56,68,32,37,11,6,21,31,12,17,11,5,2,1,8,18,24,19,0,0,0,0,FALSE,FALSE,"1,540"
"Minnesota-Morris MIN","North Dakota UND","UND 112, MIN 58",FALSE,"/mens-college-basketball/game/_/gameId/401089058",20181117,"UND","MIN","UND","MIN",1,53,62.7,36.8,53.8,25.8,77.8,72.7,40,25,14,10,26,15,22,13,9,9,6,1,15,21,16,17,0,0,0,0,FALSE,FALSE,"1,665"
"Hiwassee College HIW","Western Carolina WCU","WCU 94, HIW 55",FALSE,"/mens-college-basketball/game/_/gameId/401088905",20181117,"WCU","HIW","WCU","HIW",1,6,52.9,25.9,44,10.5,76.3,63.9,56,23,13,8,43,15,14,4,2,7,2,1,16,8,27,25,1,0,0,0,FALSE,FALSE,"500"
"Cornell COR","NJIT NJIT","COR 86, NJIT 73",FALSE,"/mens-college-basketball/game/_/gameId/401086749",20181117,"NJIT","COR","COR","NJIT",0,18,44.8,64,35,45,73.7,81.3,22,32,10,7,12,25,7,20,5,3,0,5,6,14,16,16,0,0,0,0,FALSE,FALSE,"637"
"Southern SOU","George Mason GMU","GMU 69, SOU 65",FALSE,"/mens-college-basketball/game/_/gameId/401086300",20181117,"GMU","SOU","GMU","SOU",1,42,43.1,42.2,20,29.4,80.8,66.7,33,37,9,15,24,22,9,7,3,7,6,3,13,14,16,25,0,0,0,0,FALSE,FALSE,"3,281"
"Drexel DREX","La Salle LAS","DREX 89, LAS 84",FALSE,"/mens-college-basketball/game/_/gameId/401083936",20181117,"LAS","DREX","DREX","LAS",0,41,48.5,45.6,45.8,21.4,75,85,37,35,12,10,25,25,15,10,5,2,3,0,14,8,25,17,0,0,0,0,FALSE,FALSE,"1,410"
"Montana State MTST","UC Santa Barbara UCSB","UCSB 88, MTST 69",FALSE,"/mens-college-basketball/game/_/gameId/401086824",20181117,"UCSB","MTST","UCSB","MTST",1,40,55.7,44.4,50,34.8,69.2,72.2,33,29,11,10,22,19,21,15,5,4,4,1,8,10,18,12,0,1,0,0,FALSE,FALSE,"2,387"
"Stetson STET","SE Louisiana SELA","SELA 69, STET 57",FALSE,"/mens-college-basketball/game/_/gameId/401086797",20181117,"SELA","STET","SELA","STET",1,7,44.9,39.6,13.3,35.7,76.7,53.8,38,31,12,10,26,21,13,6,4,5,2,0,16,19,21,26,0,0,0,0,FALSE,FALSE,"541"
"Maryland-Eastern Shore UMES","North Texas UNT","UNT 68, UMES 34",FALSE,"/mens-college-basketball/game/_/gameId/401090255",20181117,"UNT","UMES","UNT","UMES",1,21,44.4,22.6,25,13.6,61.9,70,46,28,11,6,35,22,14,4,10,6,3,0,11,15,13,16,0,0,0,0,FALSE,FALSE,"2,226"
"Sacred Heart SHU","Brown BRWN","BRWN 82, SHU 77",FALSE,"/mens-college-basketball/game/_/gameId/401087519",20181117,"BRWN","SHU","BRWN","SHU",1,31,47.4,44.6,33.3,17.6,61.3,69.6,35,38,11,14,24,24,17,11,7,9,4,3,11,12,14,22,1,0,0,0,FALSE,FALSE,"864"
"New Mexico State NMSU","New Mexico UNM","NMSU 98, UNM 94",FALSE,"/mens-college-basketball/game/_/gameId/401086089",20181117,"UNM","NMSU","NMSU","UNM",0,93,59.6,56.6,55,52.2,70,66.7,22,31,5,10,17,21,13,12,8,6,2,1,15,14,30,28,0,0,0,0,FALSE,FALSE,"14,393"
"Alabama A&M AAMU","BYU BYU","BYU 91, AAMU 60",FALSE,"/mens-college-basketball/game/_/gameId/401083601",20181117,"BYU","AAMU","BYU","AAMU",1,64,50,34.8,36.4,41.2,73.9,58.3,47,37,10,10,37,27,18,14,4,2,3,2,4,9,15,21,0,0,0,0,FALSE,FALSE,"12,206"
"California Merced UCME","UC Riverside UCR","UCR 63, UCME 53",FALSE,"/mens-college-basketball/game/_/gameId/401090661",20181117,"UCR","UCME","UCR","UCME",1,50,50,37.5,33.3,18.2,56,72.2,36,24,11,8,25,16,10,8,4,5,4,0,17,11,20,21,0,0,0,0,FALSE,FALSE,"1,576"
"Mississippi Valley State MVSU","Robert Morris RMU","RMU 68, MVSU 59",FALSE,"/mens-college-basketball/game/_/gameId/401087497",20181117,"RMU","MVSU","RMU","MVSU",1,NA,47.2,32.2,34.8,16.7,71.4,72,41,33,10,12,31,21,17,8,6,7,3,0,15,11,21,19,0,0,0,0,FALSE,FALSE,"1,016"
"Manhattan MAN","Northern Kentucky NKU","NKU 59, MAN 53",FALSE,"/mens-college-basketball/game/_/gameId/401085951",20181117,"NKU","MAN","NKU","MAN",1,40,43.2,34.6,52.6,33.3,53.1,55,32,35,6,12,26,23,14,10,5,6,8,2,18,15,21,24,0,0,0,0,FALSE,FALSE,"3,351"
"Lipscomb LIP","SMU SMU","LIP 79, SMU 73",FALSE,"/mens-college-basketball/game/_/gameId/401084682",20181117,"SMU","LIP","LIP","SMU",0,80,41.3,47.2,36,30.8,60,77.8,38,37,13,7,25,30,13,21,9,5,2,1,16,17,22,19,0,0,0,0,FALSE,FALSE,"5,623"
"Fisk FISK","Tennessee State TNST","TNST 113, FISK 61",FALSE,"/mens-college-basketball/game/_/gameId/401090253",20181117,"TNST","FISK","TNST","FISK",1,21,54.9,29.7,48.7,19.2,69.6,60,59,26,17,9,42,17,25,8,7,5,5,1,19,12,27,20,1,1,0,0,FALSE,FALSE,"1,682"
"Western Illinois WIU","Eastern Illinois EIU","EIU 68, WIU 66 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401090093",20181117,"EIU","WIU","EIU","WIU",1,13,32.9,36.1,28,29.2,71.4,60,48,47,14,10,34,37,11,10,8,7,4,9,10,16,20,15,1,2,0,0,FALSE,FALSE,"696"
"Bradley BRAD","UIC UIC","UIC 71, BRAD 70",FALSE,"/mens-college-basketball/game/_/gameId/401089213",20181117,"UIC","BRAD","UIC","BRAD",1,18,46.2,42.9,37.5,36.8,63.6,68.2,31,28,7,8,24,20,18,13,3,6,9,1,15,11,24,21,0,0,0,0,FALSE,FALSE,"1,423"
"Arkansas-Pine Bluff UAPB","Southern Illinois SIU","SIU 78, UAPB 48",FALSE,"/mens-college-basketball/game/_/gameId/401088981",20181117,"SIU","UAPB","SIU","UAPB",1,44,49.1,31,40.9,12,76.5,56.3,43,32,11,12,32,20,21,6,7,8,3,3,16,15,14,15,0,0,0,0,FALSE,FALSE,"4,003"
"Jacksonville JAX","South Alabama USA","JAX 71, USA 48",FALSE,"/mens-college-basketball/game/_/gameId/401086680",20181117,"USA","JAX","JAX","USA",0,16,24.7,47.9,17.4,33.3,66.7,74.2,38,51,19,11,19,40,6,11,5,3,5,12,9,18,22,15,0,0,0,0,FALSE,FALSE,"1,605"
"Yale YALE","Memphis MEM","MEM 109, YALE 102 (2OT)",FALSE,"/mens-college-basketball/game/_/gameId/401084681",20181117,"MEM","YALE","MEM","YALE",1,NA,45.8,48.6,26.1,41.4,66.1,75.9,45,39,17,10,28,29,15,14,12,8,4,3,16,25,22,40,0,0,0,0,FALSE,FALSE,""
"Saint Louis SLU","Seton Hall HALL","SLU 66, HALL 64",FALSE,"/mens-college-basketball/game/_/gameId/401083327",20181117,"HALL","SLU","SLU","HALL",0,42,33.3,47.6,23.5,62.5,71,70,28,40,10,10,18,30,4,8,8,8,4,7,9,24,20,27,0,0,0,0,FALSE,FALSE,"7,854"
"Houston Baptist HBU","Wisconsin WISC","WISC 96, HBU 59",FALSE,"/mens-college-basketball/game/_/gameId/401082604",20181117,"WISC","HBU","WISC","HBU",1,100,60.3,38.6,38.9,31.8,76,66.7,34,24,7,7,27,17,18,7,6,4,4,1,10,15,14,25,0,0,0,0,FALSE,FALSE,"17,095"
"Portland PORT","CSU Northridge CSUN","PORT 80, CSUN 77",FALSE,"/mens-college-basketball/game/_/gameId/401083704",20181117,"CSUN","PORT","PORT","CSUN",0,35,46,47.7,44.4,55.6,61.1,72.7,41,36,15,11,26,25,18,11,3,7,4,4,13,11,20,21,0,0,0,0,FALSE,FALSE,"886"
"Willamette WIL","Portland State PRST","PRST 125, WIL 61",FALSE,"/mens-college-basketball/game/_/gameId/401086825",20181117,"PRST","WIL","PRST","WIL",1,33,54.8,34.6,39.4,37,83.3,68.2,52,27,19,6,33,21,25,14,21,7,3,3,14,29,19,17,0,0,0,0,FALSE,FALSE,"1,010"
"Kansas City KC","Eastern Washington EWU","EWU 87, KC 80 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401099947",20181117,"EWU","KC","EWU","KC",1,NA,46.2,37.9,37.5,37.5,66.7,75,47,39,10,9,37,30,14,12,6,8,3,3,14,13,21,24,0,0,0,0,FALSE,FALSE,""
"VMI VMI","Kentucky UK","UK 92, VMI 82",FALSE,"/mens-college-basketball/game/_/gameId/401083125",20181118,"UK","VMI","UK","VMI",1,99,49.2,46.8,35.7,50,82.9,100,43,22,18,6,25,16,15,14,6,2,6,1,11,13,12,26,0,0,0,0,FALSE,TRUE,"20,207"
"Tennessee Tech TNTC","Michigan State MSU","MSU 101, TNTC 33",FALSE,"/mens-college-basketball/game/_/gameId/401082473",20181118,"MSU","TNTC","MSU","TNTC",1,100,55.2,29.4,42.4,10,72.2,22.2,47,27,14,7,33,20,25,8,8,6,5,2,8,19,12,22,0,0,0,0,FALSE,TRUE,"14,797"
"Texas Southern TXSO","Evansville EVAN","EVAN 85, TXSO 63",FALSE,"/mens-college-basketball/game/_/gameId/401088533",20181118,"EVAN","TXSO","EVAN","TXSO",1,46,46.9,32.4,45.5,22.7,71.4,66.7,47,43,9,14,38,29,16,4,8,6,4,2,18,17,20,21,0,1,0,0,FALSE,FALSE,"4,578"
"UC Davis UCD","UT Arlington UTA","UTA 68, UCD 59",FALSE,"/mens-college-basketball/game/_/gameId/401087311",20181118,"UTA","UCD","UTA","UCD",1,18,38.3,44.4,30.8,26.1,85.7,52,33,29,9,9,24,20,11,10,8,4,1,0,14,18,26,25,0,0,0,0,FALSE,FALSE,"1,233"
"Warren Wilson WWN","North Carolina Central NCCU","NCCU 123, WWN 57",FALSE,"/mens-college-basketball/game/_/gameId/401090382",20181118,"NCCU","WWN","NCCU","WWN",1,26,62.9,34.9,60.7,28.6,78.3,25,54,24,16,10,38,14,34,14,15,5,6,2,18,22,15,19,0,0,0,0,FALSE,FALSE,"923"
"Bryant BRY","Navy NAVY","NAVY 83, BRY 79",FALSE,"/mens-college-basketball/game/_/gameId/401088412",20181118,"NAVY","BRY","NAVY","BRY",1,14,53.6,40.7,33.3,29.4,75,80.8,41,28,11,10,30,18,18,14,3,5,0,1,15,9,23,21,0,0,0,0,FALSE,FALSE,"817"
"St. Francis (BKN) SFBK","Lafayette LAF","SFBK 84, LAF 72",FALSE,"/mens-college-basketball/game/_/gameId/401087789",20181118,"LAF","SFBK","SFBK","LAF",0,47,43.9,44.1,40,37.5,87.5,65.2,37,41,6,13,31,28,7,8,5,12,5,2,20,12,20,19,0,0,0,0,FALSE,FALSE,"1,146"
"Allen ALLN","UNC Wilmington UNCW","UNCW 113, ALLN 74",FALSE,"/mens-college-basketball/game/_/gameId/401084024",20181118,"UNCW","ALLN","UNCW","ALLN",1,70,52.2,35.3,33.3,35.5,74.4,65.2,58,28,25,14,33,14,22,10,11,6,5,1,18,15,21,23,0,0,0,0,FALSE,FALSE,"3,622"
"Wilmington (DE) WDE","Delaware DEL","DEL 70, WDE 40",FALSE,"/mens-college-basketball/game/_/gameId/401083911",20181118,"DEL","WDE","DEL","WDE",1,33,48.2,26.6,32.1,8,70,66.7,45,34,3,6,42,28,17,4,3,7,2,1,11,9,7,11,0,0,0,0,FALSE,FALSE,"1,656"
"Wofford WOF","Oklahoma OU","OU 75, WOF 64",FALSE,"/mens-college-basketball/game/_/gameId/401083540",20181118,"OU","WOF","OU","WOF",1,NA,43.1,37.5,33.3,31.3,63.3,46.2,45,38,12,10,33,28,11,12,5,4,0,2,7,9,15,24,0,0,0,0,FALSE,FALSE,""
"South Carolina State SCST","Ohio State OSU","OSU 89, SCST 61",FALSE,"/mens-college-basketball/game/_/gameId/401082550",20181118,"OSU","SCST","OSU","SCST",1,57,54.9,37.1,36.8,15.8,74.3,85.7,40,27,9,10,31,17,18,3,4,4,3,0,15,14,17,29,0,0,0,0,FALSE,FALSE,"10,935"
"Central Arkansas CARK","Troy TROY","TROY 82, CARK 77",FALSE,"/mens-college-basketball/game/_/gameId/401089642",20181118,"TROY","CARK","TROY","CARK",1,25,51.8,45.2,42.1,36.7,66.7,66.7,35,32,8,10,27,22,12,16,3,4,5,0,12,12,13,19,0,0,0,0,FALSE,FALSE,"1,312"
"Indiana IU","Arkansas ARK","ARK 73, IU 72",FALSE,"/mens-college-basketball/game/_/gameId/401082365",20181118,"ARK","IU","ARK","IU",1,90,43.8,46.6,26.1,40,57.9,66.7,32,40,9,8,23,32,20,13,8,4,7,1,12,18,16,20,0,0,0,0,FALSE,FALSE,"17,456"
"Alcorn State ALCN","Kent State KENT","KENT 79, ALCN 48",FALSE,"/mens-college-basketball/game/_/gameId/401088927",20181118,"KENT","ALCN","KENT","ALCN",1,32,49.2,38.3,33.3,27.8,62.5,53.8,34,25,10,7,24,18,17,7,10,5,5,2,13,22,15,16,0,0,0,0,FALSE,FALSE,"2,031"
"Army ARMY","Brown BRWN","BRWN 86, ARMY 66",FALSE,"/mens-college-basketball/game/_/gameId/401087877",20181118,"BRWN","ARMY","BRWN","ARMY",1,34,50,35.6,40.9,24.3,71.9,55.6,50,33,12,13,38,20,16,16,8,7,6,0,19,11,17,28,0,0,0,0,FALSE,FALSE,"946"
"Southern Utah SUU","Seattle U SEA","SUU 73, SEA 70",FALSE,"/mens-college-basketball/game/_/gameId/401086090",20181118,"SEA","SUU","SUU","SEA",0,100,40.6,41.8,42.3,37.5,37.5,77.8,38,42,10,7,28,35,15,6,6,5,5,3,11,11,22,13,0,0,0,0,FALSE,FALSE,"999"
"Charleston COFC","Oklahoma State OKST","OKST 70, COFC 58",FALSE,"/mens-college-basketball/game/_/gameId/401083528",20181118,"OKST","COFC","OKST","COFC",1,48,47.1,38.3,45.5,19.2,63.2,63.6,39,30,7,7,32,23,13,12,4,6,6,1,15,11,13,16,0,0,0,0,FALSE,FALSE,"6,505"
"Mount St. Mary's MSM","Maryland MD","MD 92, MSM 77",FALSE,"/mens-college-basketball/game/_/gameId/401082422",20181118,"MD","MSM","MD","MSM",1,66,62.3,40,36.8,34.5,60,86.4,40,22,13,9,27,13,23,11,7,10,5,1,18,13,19,18,1,0,0,0,FALSE,FALSE,"11,782"
"West Alabama WES","UAB UAB","UAB 77, WES 47",FALSE,"/mens-college-basketball/game/_/gameId/401090244",20181118,"UAB","WES","UAB","WES",1,31,55.6,29.5,54.2,28.6,44.4,88.2,35,24,11,8,24,16,19,7,7,8,0,0,15,18,17,11,0,0,0,0,FALSE,FALSE,"2,602"
"Samford SAM","Cleveland State CLEV","SAM 73, CLEV 60",FALSE,"/mens-college-basketball/game/_/gameId/401088468",20181118,"CLEV","SAM","SAM","CLEV",0,6,31.6,48,21.4,40,69.2,73.9,35,38,13,6,22,32,8,18,5,6,0,2,16,15,21,22,0,0,0,0,FALSE,FALSE,"818"
"Columbia CLMB","Fordham FOR","FOR 70, CLMB 69",FALSE,"/mens-college-basketball/game/_/gameId/401086284",20181118,"FOR","CLMB","FOR","CLMB",1,60,49.1,44.1,41.7,40,57.1,69.2,27,39,7,15,20,24,12,14,4,5,6,0,12,11,17,17,0,0,0,0,FALSE,FALSE,"1,917"
"Bethesda BETH","Idaho IDHO","IDHO 87, BETH 59",FALSE,"/mens-college-basketball/game/_/gameId/401086826",20181118,"IDHO","BETH","IDHO","BETH",1,NA,54.7,31.9,27.6,25,69.2,71.4,49,33,10,10,39,23,21,13,5,7,3,0,15,11,14,15,0,0,0,0,FALSE,FALSE,"329"
"Coastal Carolina CCU","Northern Kentucky NKU","NKU 89, CCU 83",FALSE,"/mens-college-basketball/game/_/gameId/401089932",20181118,"NKU","CCU","NKU","CCU",1,32,45.5,52,32.3,47.4,70.7,84.6,30,29,10,6,20,23,19,18,9,2,4,3,6,15,21,27,2,2,0,0,FALSE,FALSE,"2,718"
"Long Island University LIU","San Francisco SF","SF 84, LIU 52",FALSE,"/mens-college-basketball/game/_/gameId/401083749",20181118,"SF","LIU","SF","LIU",1,NA,54.8,28.1,26.3,23.3,57.9,56.3,51,28,12,9,39,19,15,8,7,5,5,2,13,10,17,16,0,0,0,0,FALSE,FALSE,"289"
"Northern Arizona NAU","Hawai'i HAW","HAW 85, NAU 68",FALSE,"/mens-college-basketball/game/_/gameId/401086827",20181118,"HAW","NAU","HAW","NAU",1,54,55.9,41.7,38.5,15,60,78.1,35,22,9,6,26,16,20,3,5,5,0,2,12,14,24,19,0,0,0,0,FALSE,FALSE,"5,553"
"California Baptist CBU","Nevada NEV","NEV 90, CBU 55",FALSE,"/mens-college-basketball/game/_/gameId/401086091",20181119,"NEV","CBU","NEV","CBU",1,81,50.9,31.1,27.8,24,71.1,64.7,47,31,13,11,34,20,19,7,9,4,4,2,12,16,20,28,0,1,0,0,FALSE,TRUE,"9,395"
"St. Francis (PA) SFPA","North Carolina UNC","UNC 101, SFPA 76",FALSE,"/mens-college-basketball/game/_/gameId/401082857",20181119,"UNC","SFPA","UNC","SFPA",1,94,52.3,34.3,40,34.5,85.2,74.1,46,37,11,13,35,24,24,8,8,13,5,4,18,17,20,23,0,0,0,0,FALSE,TRUE,"20,547"
"Canisius CAN","Florida State FSU","FSU 93, CAN 61",FALSE,"/mens-college-basketball/game/_/gameId/401082697",20181119,"FSU","CAN","FSU","CAN",1,65,52.5,42.3,50,38.1,80,60,40,25,14,8,26,17,19,10,9,4,3,6,15,19,15,23,0,1,0,0,FALSE,TRUE,"7,457"
"Presbyterian PRE","UCLA UCLA","UCLA 80, PRE 65",FALSE,"/mens-college-basketball/game/_/gameId/401087150",20181119,"UCLA","PRE","UCLA","PRE",1,44,44.4,31.7,33.3,28.9,76.2,66.7,54,32,15,8,39,24,12,14,5,12,4,2,21,12,14,21,0,0,0,0,FALSE,TRUE,"6,076"
"St Elizabeth STEL","Delaware State DSU","DSU 80, STEL 47",FALSE,"/mens-college-basketball/game/_/gameId/401090338",20181119,"DSU","STEL","DSU","STEL",1,40,44.3,31.1,40.6,23.8,55.6,44.4,50,38,17,12,33,26,14,6,14,11,3,2,29,29,16,15,0,0,0,0,FALSE,FALSE,"727"
"Defiance DEF","Oakland OAK","OAK 91, DEF 47",FALSE,"/mens-college-basketball/game/_/gameId/401089944",20181119,"OAK","DEF","OAK","DEF",1,47,64,31.6,55.6,26.1,66.7,71.4,35,26,6,11,29,15,27,11,9,6,8,0,10,16,9,18,0,0,0,0,FALSE,FALSE,"1,888"
"Chicago State CHIC","East Tennessee State ETSU","ETSU 86, CHIC 61",FALSE,"/mens-college-basketball/game/_/gameId/401088866",20181119,"ETSU","CHIC","ETSU","CHIC",1,51,50,49.1,37,26.7,87,62.5,37,21,13,5,24,16,17,12,7,5,4,3,13,15,17,21,0,0,0,0,FALSE,FALSE,"3,325"
"Prairie View A&M PV","UNC Greensboro UNCG","UNCG 74, PV 66",FALSE,"/mens-college-basketball/game/_/gameId/401088588",20181119,"UNCG","PV","UNCG","PV",1,9,45.8,43.1,11.8,50,78.3,65,37,28,12,8,25,20,12,8,6,8,4,1,14,15,18,21,0,2,0,0,FALSE,FALSE,"2,220"
"North Carolina A&T NCAT","Marshall MRSH","MRSH 95, NCAT 71",FALSE,"/mens-college-basketball/game/_/gameId/401088184",20181119,"MRSH","NCAT","MRSH","NCAT",1,68,48.6,43.6,38.2,29.4,66.7,85.7,35,38,13,11,22,27,22,14,14,7,3,1,11,22,20,14,0,0,0,0,FALSE,FALSE,"6,162"
"Western Michigan WMU","Cincinnati CIN","CIN 78, WMU 52",FALSE,"/mens-college-basketball/game/_/gameId/401087438",20181119,"CIN","WMU","CIN","WMU",1,75,46.9,33.3,38.5,30,76.5,51.6,42,27,13,6,29,21,19,8,10,4,4,2,11,17,21,18,0,0,0,0,FALSE,FALSE,"8,998"
"Longwood LONG","Charlotte CLT","CLT 42, LONG 39",FALSE,"/mens-college-basketball/game/_/gameId/401087319",20181119,"CLT","LONG","CLT","LONG",1,41,26.2,35.6,27.3,21.1,73.7,60,30,33,6,6,24,27,8,6,6,5,4,2,17,21,12,16,0,1,0,0,FALSE,FALSE,"3,740"
"Robert Morris RMU","Stetson STET","RMU 81, STET 72",FALSE,"/mens-college-basketball/game/_/gameId/401086798",20181119,"STET","RMU","RMU","STET",0,11,47.6,54.2,25,45.5,75,79.2,33,25,14,7,19,18,17,13,6,7,1,1,17,16,25,15,0,0,0,0,FALSE,FALSE,"454"
"Binghamton BING","Colgate COLG","COLG 76, BING 68",FALSE,"/mens-college-basketball/game/_/gameId/401086539",20181119,"COLG","BING","COLG","BING",1,18,47.5,35.1,38.1,26.9,63.2,63.6,48,36,12,15,36,21,14,10,3,8,3,6,10,3,12,17,0,0,0,0,FALSE,FALSE,"324"
"Oneonta State ONE","Albany ALB","ALB 79, ONE 62",FALSE,"/mens-college-basketball/game/_/gameId/401086514",20181119,"ALB","ONE","ALB","ONE",1,39,47.6,38.7,31.8,37.5,75,62.5,45,32,16,12,29,20,14,16,8,9,2,6,17,19,13,20,0,0,0,0,FALSE,FALSE,"1,659"
"Arkansas-Pine Bluff UAPB","UMass MASS","MASS 92, UAPB 60",FALSE,"/mens-college-basketball/game/_/gameId/401086333",20181119,"MASS","UAPB","MASS","UAPB",1,21,54,38.9,45.5,25,70,75,41,26,10,5,31,21,22,11,10,5,3,2,12,18,23,19,1,0,0,0,FALSE,FALSE,"2,034"
"Coppin State COPP","Rider RID","RID 87, COPP 67",FALSE,"/mens-college-basketball/game/_/gameId/401086027",20181119,"RID","COPP","RID","COPP",1,94,44.1,39,40.9,27.3,64.3,60,45,37,14,9,31,28,19,13,9,6,3,3,12,20,19,23,0,0,0,0,FALSE,FALSE,"1,545"
"UT Rio Grande Valley RGV","East Carolina ECU","ECU 69, RGV 64",FALSE,"/mens-college-basketball/game/_/gameId/401084684",20181119,"ECU","RGV","ECU","RGV",1,44,50,27.9,33.3,22.2,67.9,64.5,45,32,10,18,35,14,13,8,8,13,8,2,26,12,26,24,0,0,0,0,FALSE,FALSE,"3,144"
