"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Quincy QNCY","Southern Illinois SIU","SIU 102, QNCY 61",FALSE,"/mens-college-basketball/game/_/gameId/401266792",20201206,"SIU","QNCY","SIU","QNCY",1,NA,55.6,37.7,43.5,25.9,75,72.7,45,30,9,4,36,26,23,12,7,2,2,2,6,14,14,15,0,0,0,0,FALSE,FALSE,""
"Seattle U SEA","Long Beach State LBSU","LBSU 80, SEA 75",FALSE,"/mens-college-basketball/game/_/gameId/401259579",20201206,"LBSU","SEA","LBSU","SEA",1,NA,47.5,37.5,31.3,39.4,73.1,60.9,43,36,9,11,34,25,15,12,4,4,2,2,14,11,22,22,0,0,0,0,FALSE,FALSE,""
"Howard Payne HWP","Sam Houston SHSU","SHSU 117, HWP 54",FALSE,"/mens-college-basketball/game/_/gameId/401266744",20201206,"SHSU","HWP","SHSU","HWP",1,8,54.9,31,42.5,12.9,62.5,77.8,50,29,13,4,37,25,31,9,14,4,7,0,9,22,16,13,0,0,0,0,FALSE,FALSE,"463"
"Bellarmine BELL","Howard HOW","BELL 84, HOW 63",FALSE,"/mens-college-basketball/game/_/gameId/401257471",20201206,"HOW","BELL","BELL","HOW",0,NA,38.5,52.7,35.5,47.6,60,69.6,23,42,7,13,16,29,19,20,6,5,3,1,12,12,20,19,0,0,0,0,FALSE,FALSE,""
"Louisiana Tech LT","LSU LSU","LSU 86, LT 55",FALSE,"/mens-college-basketball/game/_/gameId/401255052",20201206,"LSU","LT","LSU","LT",1,19,54.2,28.8,40,17.2,76.5,48,46,33,4,14,42,19,7,6,7,7,4,0,15,12,17,23,0,0,0,0,FALSE,FALSE,"2,505"
"Buffalo BUFF","Bowling Green BGSU","BGSU 86, BUFF 78",FALSE,"/mens-college-basketball/game/_/gameId/401253117",20201206,"BGSU","BUFF","BGSU","BUFF",1,7,40.4,45.9,39.1,28.6,77.5,62.1,33,43,8,13,25,30,7,5,6,4,1,4,10,13,25,26,0,0,0,0,FALSE,FALSE,"300"
"Detroit Mercy DET","Notre Dame ND","ND 78, DET 70",FALSE,"/mens-college-basketball/game/_/gameId/401266949",20201206,"ND","DET","ND","DET",1,1,46.2,38,47.8,28.6,77.8,80,42,39,8,11,34,28,19,13,3,5,5,2,8,7,12,14,0,0,0,0,FALSE,FALSE,"84"
"Seton Hall HALL","Penn State PSU","HALL 98, PSU 92 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401262277",20201206,"PSU","HALL","HALL","PSU",0,2,45.7,53.1,38.2,30.4,78.9,65.7,37,35,12,10,25,25,20,19,5,10,2,4,15,12,29,19,0,0,0,0,FALSE,FALSE,"264"
"California CAL","UCLA UCLA","UCLA 76, CAL 56",FALSE,"/mens-college-basketball/game/_/gameId/401257443",20201206,"UCLA","CAL","UCLA","CAL",1,NA,60,44.9,57.1,34.6,53.3,60,31,22,6,3,25,19,23,11,6,3,0,0,11,15,10,18,0,0,0,0,FALSE,FALSE,""
"Stanford STAN","North Carolina A&T NCAT","STAN 78, NCAT 46",FALSE,"/mens-college-basketball/game/_/gameId/401268033",20201206,"NCAT","STAN","STAN","NCAT",0,NA,28.4,41,16,28.6,44.4,85.7,40,58,14,20,26,38,8,19,9,8,4,6,15,13,11,14,0,1,0,0,FALSE,FALSE,""
"Pepperdine PEPP","San Diego State SDSU","SDSU 65, PEPP 60",FALSE,"/mens-college-basketball/game/_/gameId/401266740",20201206,"SDSU","PEPP","SDSU","PEPP",1,NA,42,42.6,10.5,33.3,67.7,70,38,27,11,5,27,22,11,14,11,6,3,3,15,16,18,23,0,1,0,0,FALSE,FALSE,""
"Wofford WOF","Richmond RICH","RICH 77, WOF 72",FALSE,"/mens-college-basketball/game/_/gameId/401267814",20201207,"RICH","WOF","RICH","WOF",1,NA,48.3,44.3,44.4,35.3,65,54.5,32,41,6,12,26,29,13,14,7,6,3,1,9,14,13,19,0,0,0,0,FALSE,TRUE,""
"George Washington GW","UMBC UMBC","UMBC 92, GW 81",FALSE,"/mens-college-basketball/game/_/gameId/401268037",20201207,"UMBC","GW","UMBC","GW",1,NA,62.5,42.4,47.6,47.6,70.6,71.4,34,31,9,16,25,15,20,11,4,10,5,1,20,14,18,16,0,2,0,0,FALSE,FALSE,""
"Fairfield FAIR","Hartford HART","HART 67, FAIR 54",FALSE,"/mens-college-basketball/game/_/gameId/401266616",20201207,"HART","FAIR","HART","FAIR",1,NA,44.1,41.8,20.8,18.2,58.8,50,34,32,10,4,24,28,13,7,9,4,4,4,6,12,15,15,0,0,0,0,FALSE,FALSE,""
"UNC Wilmington UNCW","East Carolina ECU","ECU 88, UNCW 78 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401259041",20201207,"ECU","UNCW","ECU","UNCW",1,1,45.6,42.4,58.3,31.8,85.7,75,39,36,12,10,27,26,24,10,8,9,7,6,18,19,18,16,0,0,0,0,FALSE,FALSE,"65"
"North Carolina Central NCCU","Coastal Carolina CCU","CCU 78, NCCU 71",FALSE,"/mens-college-basketball/game/_/gameId/401264541",20201207,"CCU","NCCU","CCU","NCCU",1,5,48.1,41.4,46.7,25,80.8,69.2,39,29,10,9,29,20,14,10,3,6,4,0,21,15,21,28,2,2,0,0,FALSE,FALSE,"145"
"South Carolina State SCST","Charlotte CLT","CLT 78, SCST 40",FALSE,"/mens-college-basketball/game/_/gameId/401262859",20201207,"CLT","SCST","CLT","SCST",1,1,51.7,24.5,39.1,26.9,64.3,77.8,43,29,9,6,34,23,21,6,4,4,6,2,10,16,15,10,0,0,0,0,FALSE,FALSE,"60"
"William Jessup WIL","Nevada NEV","NEV 86, WIL 64",FALSE,"/mens-college-basketball/game/_/gameId/401268103",20201207,"NEV","WIL","NEV","WIL",1,NA,54.1,35.4,34.8,27,57.1,88.9,37,38,8,11,29,27,24,11,6,4,6,1,9,12,11,18,2,2,0,0,FALSE,FALSE,""
"Eastern Washington EWU","Oregon ORE","ORE 69, EWU 52",FALSE,"/mens-college-basketball/game/_/gameId/401268073",20201207,"ORE","EWU","ORE","EWU",1,NA,44.4,33.3,38.1,19.2,62.5,60,45,31,8,4,37,27,14,9,5,5,5,4,14,11,16,10,0,0,0,0,FALSE,FALSE,""
"Adrian College ADR","Western Michigan WMU","WMU 62, ADR 42",FALSE,"/mens-college-basketball/game/_/gameId/401266948",20201207,"WMU","ADR","WMU","ADR",1,NA,49,31.7,25,16.7,41.7,50,41,33,8,6,33,27,11,2,10,8,3,1,18,19,12,20,0,0,0,0,FALSE,FALSE,""
"Bethesda BETH","CSU Bakersfield CSUB","CSUB 94, BETH 43",FALSE,"/mens-college-basketball/game/_/gameId/401266621",20201207,"CSUB","BETH","CSUB","BETH",1,NA,51.6,30.4,50,12,71,50,51,26,17,9,34,17,19,7,11,9,5,0,14,20,15,26,0,0,0,0,FALSE,FALSE,""
"Florida Atlantic FAU","North Florida UNF","FAU 79, UNF 77",FALSE,"/mens-college-basketball/game/_/gameId/401262160",20201207,"UNF","FAU","FAU","UNF",0,11,50.9,47.7,45.5,46.2,66.7,52.4,29,42,4,17,25,25,17,14,1,8,3,0,15,10,18,13,0,0,0,0,FALSE,FALSE,"656"
"Columbia International CIU","The Citadel CIT","CIT 96, CIU 57",FALSE,"/mens-college-basketball/game/_/gameId/401262088",20201207,"CIT","CIU","CIT","CIU",1,8,49.3,34.5,56.3,30.4,57.1,83.3,52,25,20,7,32,18,25,12,6,4,4,1,7,10,7,14,0,0,0,0,FALSE,FALSE,"463"
"Hampton HAMP","Norfolk State NORF","NORF 76, HAMP 64",FALSE,"/mens-college-basketball/game/_/gameId/401259308",20201207,"NORF","HAMP","NORF","HAMP",1,6,55.8,34.4,41.7,24.2,54.2,70.6,42,31,11,13,31,18,12,12,6,5,4,6,14,10,15,15,0,0,0,0,FALSE,FALSE,"250"
"Morehead State MORE","Eastern Kentucky EKY","EKY 71, MORE 68",FALSE,"/mens-college-basketball/game/_/gameId/401258398",20201207,"EKY","MORE","EKY","MORE",1,10,41.5,67.4,29.4,46.2,63.6,36.4,26,33,10,3,16,30,16,21,17,3,0,4,11,27,14,13,0,0,0,0,FALSE,FALSE,"643"
"Chattanooga UTC","Middle Tennessee MTSU","UTC 80, MTSU 70",FALSE,"/mens-college-basketball/game/_/gameId/401254103",20201207,"MTSU","UTC","UTC","MTSU",0,NA,50,46.4,44.4,31.8,44.4,80.8,30,35,7,10,23,25,16,15,6,6,2,0,17,16,21,13,0,0,0,0,FALSE,FALSE,""
"Lipscomb LIP","Southeast Missouri State SEMO","SEMO 82, LIP 77",FALSE,"/mens-college-basketball/game/_/gameId/401258421",20201207,"SEMO","LIP","SEMO","LIP",1,8,48.4,54.9,38.5,45.5,75,78.6,31,25,11,4,20,21,19,22,6,1,1,2,7,13,12,16,0,0,0,0,FALSE,FALSE,"580"
"Lewis LEWIS","Bradley BRAD","BRAD 95, LEWIS 62",FALSE,"/mens-college-basketball/game/_/gameId/401267734",20201207,"BRAD","LEWIS","BRAD","LEWIS",1,NA,56.7,39.1,45.8,38.9,76.2,45.5,45,27,10,8,35,19,18,16,7,7,4,0,10,9,17,17,0,0,0,0,FALSE,FALSE,""
"Loyola Marymount LMU","UC Santa Barbara UCSB","UCSB 69, LMU 58",FALSE,"/mens-college-basketball/game/_/gameId/401266947",20201207,"UCSB","LMU","UCSB","LMU",1,NA,48,30.5,41.2,7.1,77.8,67.7,27,46,6,24,21,22,16,7,6,3,6,1,11,16,25,16,0,0,0,0,FALSE,FALSE,""
"Northern Arizona NAU","Arizona ARIZ","ARIZ 96, NAU 53",FALSE,"/mens-college-basketball/game/_/gameId/401266951",20201207,"ARIZ","NAU","ARIZ","NAU",1,NA,66.7,30.5,59.1,25,61.3,60,41,24,8,11,33,13,21,8,5,4,10,0,12,12,22,25,0,0,0,0,FALSE,FALSE,""
"North Carolina UNC","Iowa IOWA","IOWA 93, UNC 80",FALSE,"/mens-college-basketball/game/_/gameId/401256095",20201208,"IOWA","UNC","IOWA","UNC",1,4,44.7,47.7,42.5,40,57.1,60,38,47,14,15,24,32,22,22,8,7,5,2,11,18,17,18,0,0,0,0,TRUE,TRUE,"583"
"Creighton CREI","Kansas KU","KU 73, CREI 72",FALSE,"/mens-college-basketball/game/_/gameId/401254042",20201208,"KU","CREI","KU","CREI",1,15,39.4,48.2,45.5,33.3,64.7,50,41,33,13,3,28,30,18,13,10,9,3,5,12,14,13,16,0,0,0,0,TRUE,TRUE,"2,500"
"Illinois ILL","Duke DUKE","ILL 83, DUKE 68",FALSE,"/mens-college-basketball/game/_/gameId/401256094",20201208,"DUKE","ILL","ILL","DUKE",0,NA,40.3,58,22.7,63.6,56.3,75,33,37,12,4,21,33,14,13,8,7,5,5,12,18,19,20,0,0,0,0,TRUE,TRUE,""
"Colorado COLO","Tennessee TENN","TENN 56, COLO 47",FALSE,"/mens-college-basketball/game/_/gameId/401267863",20201208,"TENN","COLO","TENN","COLO",1,19,35.8,32.7,36.8,22.7,73.3,83.3,33,38,11,12,22,26,12,10,12,5,1,0,16,23,15,17,0,0,0,0,FALSE,TRUE,"4,191"
"Penn State PSU","Virginia Tech VT","PSU 75, VT 55",FALSE,"/mens-college-basketball/game/_/gameId/401256097",20201208,"VT","PSU","PSU","VT",0,3,37,50,27.3,52.2,50,37.5,39,33,15,8,24,25,8,15,1,6,3,6,14,5,12,17,0,0,0,0,FALSE,TRUE,"250"
"Syracuse SYR","Rutgers RUTG","RUTG 79, SYR 69",FALSE,"/mens-college-basketball/game/_/gameId/401256099",20201208,"RUTG","SYR","RUTG","SYR",1,NA,48.3,41.4,37.5,26.9,77.8,70,42,26,13,7,29,19,19,16,6,10,2,1,17,12,17,16,0,0,0,0,FALSE,TRUE,""
"Ohio State OSU","Notre Dame ND","OSU 90, ND 85",FALSE,"/mens-college-basketball/game/_/gameId/401256096",20201208,"ND","OSU","OSU","ND",0,2,50.8,46.8,45.8,47.8,77.8,87.5,35,32,14,14,21,18,15,12,6,8,2,4,13,8,19,17,0,0,0,0,TRUE,FALSE,"156"
"Morgan State MORG","Iona IONA","MORG 83, IONA 72",FALSE,"/mens-college-basketball/game/_/gameId/401267721",20201208,"IONA","MORG","MORG","IONA",0,NA,46.6,48.1,24,57.9,80,84.6,30,31,12,10,18,21,15,20,6,7,5,1,18,14,21,19,0,0,0,0,FALSE,FALSE,""
"Lincoln PA LIN","La Salle LAS","LAS 80, LIN 62",FALSE,"/mens-college-basketball/game/_/gameId/401268087",20201208,"LAS","LIN","LAS","LIN",1,NA,45.2,36.5,42.3,30.4,92.9,69.2,41,38,9,12,32,26,20,7,9,9,7,3,14,16,19,15,0,0,0,0,FALSE,FALSE,""
"Delaware DEL","UMBC UMBC","UMBC 76, DEL 61",FALSE,"/mens-college-basketball/game/_/gameId/401262407",20201208,"UMBC","DEL","UMBC","DEL",1,NA,53.1,37,46.7,26.1,68,83.3,36,26,7,5,29,21,12,8,2,3,2,3,13,9,17,21,0,0,0,0,FALSE,FALSE,""
"Truman State TRU","Indiana State INST","INST 80, TRU 66",FALSE,"/mens-college-basketball/game/_/gameId/401266617",20201208,"INST","TRU","INST","TRU",1,1,46.3,42.4,23.8,52.2,68.4,100,39,35,9,4,30,31,16,14,13,3,8,3,11,22,11,20,0,0,0,0,FALSE,FALSE,"60"
"Wagner WAG","Seton Hall HALL","HALL 78, WAG 45",FALSE,"/mens-college-basketball/game/_/gameId/401262863",20201208,"HALL","WAG","HALL","WAG",1,NA,48.8,27.4,31.3,15,83.8,57.1,40,31,7,14,33,17,12,5,3,7,12,2,16,12,17,29,2,4,0,0,FALSE,FALSE,""
"Stetson STET","South Florida USF","USF 73, STET 62",FALSE,"/mens-college-basketball/game/_/gameId/401262421",20201208,"USF","STET","USF","STET",1,NA,47.3,38.5,44.4,28.6,54.2,77.8,42,27,12,5,30,22,17,13,6,3,1,3,14,15,17,17,0,0,0,0,FALSE,FALSE,""
"Greensboro GRN","VMI VMI","VMI 100, GRN 65",FALSE,"/mens-college-basketball/game/_/gameId/401261745",20201208,"VMI","GRN","VMI","GRN",1,4,55,37.7,44.1,32.1,90.5,36.4,46,30,10,12,36,18,26,14,5,7,2,0,12,10,13,17,0,0,0,0,FALSE,FALSE,"200"
"Purdue PUR","Miami MIA","MIA 58, PUR 54",FALSE,"/mens-college-basketball/game/_/gameId/401256098",20201208,"MIA","PUR","MIA","PUR",1,NA,42.6,35,5.9,16,58.6,80,33,40,7,13,26,27,12,11,7,8,5,2,13,14,14,23,1,0,0,0,FALSE,FALSE,""
"North Carolina A&T NCAT","Longwood LONG","LONG 77, NCAT 60",FALSE,"/mens-college-basketball/game/_/gameId/401262292",20201208,"LONG","NCAT","LONG","NCAT",1,NA,52.6,39.3,42.3,29.2,75,69.2,40,26,10,7,30,19,18,10,7,9,2,3,19,13,17,14,0,0,0,0,FALSE,FALSE,""
"Idaho State IDST","Utah UTAH","UTAH 75, IDST 59",FALSE,"/mens-college-basketball/game/_/gameId/401259288",20201208,"UTAH","IDST","UTAH","IDST",1,NA,50.9,36.8,50,22.7,71.4,85.7,24,41,4,17,20,24,21,10,10,5,3,5,7,19,15,15,0,0,0,0,FALSE,FALSE,""
"Carver College CARV","Charleston Southern CHSO","CHSO 94, CARV 59",FALSE,"/mens-college-basketball/game/_/gameId/401268086",20201208,"CHSO","CARV","CHSO","CARV",1,1,55.6,44.9,45,35,75,72.7,31,28,14,12,17,16,18,7,13,7,2,2,13,27,15,21,0,0,0,0,FALSE,FALSE,"9"
"Northern Kentucky NKU","Dayton DAY","DAY 66, NKU 60",FALSE,"/mens-college-basketball/game/_/gameId/401267856",20201208,"DAY","NKU","DAY","NKU",1,NA,52,37.5,30.8,20.8,83.3,56.5,37,30,10,15,27,15,16,9,6,8,2,0,22,15,21,18,0,1,0,0,FALSE,FALSE,""
"Ball State BALL","Northern Illinois NIU","BALL 79, NIU 70 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401267730",20201208,"NIU","BALL","BALL","NIU",0,NA,41.7,40.7,26.3,34.5,71.4,64.1,39,40,14,14,25,26,10,13,3,4,1,1,14,10,28,22,0,0,0,0,FALSE,FALSE,""
"Rider RID","St. John's SJU","SJU 82, RID 79",FALSE,"/mens-college-basketball/game/_/gameId/401266783",20201208,"SJU","RID","SJU","RID",1,NA,47.1,49.1,27.8,45.8,61.1,70.6,41,30,18,7,23,23,20,16,9,5,4,4,9,13,14,17,0,0,0,0,FALSE,FALSE,""
"Kent State KENT","Detroit Mercy DET","KENT 80, DET 66",FALSE,"/mens-college-basketball/game/_/gameId/401264452",20201208,"DET","KENT","KENT","DET",0,NA,32.8,48.3,36.4,46.2,90,76.9,30,45,7,10,23,35,11,16,6,4,1,5,12,18,14,20,0,0,0,0,FALSE,FALSE,""
"Campbell CAMP","Jacksonville JAC","CAMP 80, JAC 78",FALSE,"/mens-college-basketball/game/_/gameId/401264384",20201208,"JAC","CAMP","CAMP","JAC",0,12,47.3,54.4,38.1,36.8,72,61.1,37,26,12,4,25,22,12,17,4,8,1,4,14,8,17,20,0,0,0,0,FALSE,FALSE,"180"
"LSU Alexandria LSUAL","Louisiana UL","UL 90, LSUAL 75",FALSE,"/mens-college-basketball/game/_/gameId/401263091",20201208,"UL","LSUAL","UL","LSUAL",1,3,41.6,33.8,33.3,22.2,50,89.5,68,35,29,11,39,24,23,10,2,10,8,4,18,8,17,16,0,1,0,0,FALSE,FALSE,"349"
"St. Francis (PA) SFPA","Mount St. Mary's MSM","MSM 75, SFPA 57",FALSE,"/mens-college-basketball/game/_/gameId/401262129",20201208,"MSM","SFPA","MSM","SFPA",1,NA,50,37.7,25.9,31.3,80,92.3,35,29,8,6,27,23,13,7,3,1,7,1,6,9,17,16,0,0,0,0,FALSE,FALSE,""
"Central Connecticut CCSU","Fairleigh Dickinson FDU","CCSU 94, FDU 87",FALSE,"/mens-college-basketball/game/_/gameId/401262128",20201208,"FDU","CCSU","CCSU","FDU",0,NA,46,63.8,30.8,66.7,84,55.6,29,33,9,7,20,26,14,21,11,3,1,1,10,18,19,20,0,0,0,0,FALSE,FALSE,""
"Bryant BRY","St. Francis (BKN) SFBK","BRY 101, SFBK 82",FALSE,"/mens-college-basketball/game/_/gameId/401262127",20201208,"SFBK","BRY","BRY","SFBK",0,NA,41,45.3,29.6,54.5,54.5,75,44,54,17,19,27,35,19,20,7,6,9,3,16,17,25,16,0,0,0,0,FALSE,FALSE,""
"Montana MONT","Georgia UGA","UGA 63, MONT 50",FALSE,"/mens-college-basketball/game/_/gameId/401262102",20201208,"UGA","MONT","UGA","MONT",1,16,39.7,35.3,21.7,33.3,44.4,90,49,30,18,3,31,27,11,10,10,4,3,4,18,20,14,16,0,0,0,0,FALSE,FALSE,"1,638"
"William Carey WC","South Alabama USA","USA 80, WC 67",FALSE,"/mens-college-basketball/game/_/gameId/401261661",20201208,"USA","WC","USA","WC",1,8,46.2,42.9,32.1,23.3,82.1,100,31,35,6,11,25,24,12,16,8,5,6,2,14,17,15,22,2,2,0,0,FALSE,FALSE,"812"
"Coppin State COPP","Georgetown GTWN","GTWN 80, COPP 48",FALSE,"/mens-college-basketball/game/_/gameId/401259838",20201208,"GTWN","COPP","GTWN","COPP",1,NA,54.7,27.3,43.5,21.1,70.6,33.3,53,29,8,9,45,20,17,12,6,11,4,1,26,12,16,20,0,1,0,0,FALSE,FALSE,""
"Boston College BC","Minnesota MINN","MINN 85, BC 80 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401256093",20201208,"MINN","BC","MINN","BC",1,NA,43.8,42.3,24,34.3,69.7,80,43,41,11,10,32,31,17,16,5,5,1,3,12,16,16,24,0,0,0,0,FALSE,FALSE,""
"Tennessee State TNST","Belmont BEL","BEL 79, TNST 64",FALSE,"/mens-college-basketball/game/_/gameId/401259005",20201208,"BEL","TNST","BEL","TNST",1,5,42.3,38.1,43.5,19,67.6,50,43,39,8,10,35,29,12,9,8,5,5,2,15,14,19,33,0,0,0,0,FALSE,FALSE,"250"
"Fort Hays State FHSU","Kansas State KSU","FHSU 81, KSU 68",FALSE,"/mens-college-basketball/game/_/gameId/401268036",20201208,"KSU","FHSU","FHSU","KSU",0,4,44,55.2,19,41.7,66.7,77.8,26,34,8,9,18,25,9,13,11,8,0,2,16,20,15,24,0,0,0,0,FALSE,FALSE,"519"
"Central Arkansas CARK","Saint Louis SLU","SLU 88, CARK 65",FALSE,"/mens-college-basketball/game/_/gameId/401264602",20201208,"SLU","CARK","SLU","CARK",1,NA,48.6,44.2,38.1,43.8,83.3,63.2,35,36,14,12,21,24,21,13,16,5,5,2,12,27,15,15,0,0,0,0,FALSE,FALSE,""
"Mississippi Valley State MVSU","Memphis MEM","MEM 94, MVSU 57",FALSE,"/mens-college-basketball/game/_/gameId/401262502",20201208,"MEM","MVSU","MEM","MVSU",1,13,48.1,35,23.1,37.5,58.3,30,57,29,22,6,35,23,25,12,11,3,11,0,11,17,14,17,0,0,0,0,FALSE,FALSE,"2,478"
"Oral Roberts ORU","Oklahoma State OKST","OKST 83, ORU 78",FALSE,"/mens-college-basketball/game/_/gameId/401261732",20201208,"OKST","ORU","OKST","ORU",1,25,43.8,43.3,28.6,47.1,74.2,83.3,43,33,15,7,28,26,9,16,8,4,5,5,12,18,12,23,1,0,0,0,FALSE,FALSE,"3,350"
"Austin Peay APSU","Murray State MUR","MUR 87, APSU 57",FALSE,"/mens-college-basketball/game/_/gameId/401259954",20201208,"MUR","APSU","MUR","APSU",1,15,59.6,39.6,40,31.6,73.3,69.2,34,25,10,11,24,14,11,4,7,2,4,0,11,17,19,12,0,0,0,0,FALSE,FALSE,"1,290"
"College of Idaho IDA","Utah State USU","USU 90, IDA 64",FALSE,"/mens-college-basketball/game/_/gameId/401268497",20201208,"USU","IDA","USU","IDA",1,13,51.7,38.6,33.3,35.3,86.7,88.9,40,24,14,9,26,15,18,13,12,5,3,3,13,18,13,21,0,0,0,0,FALSE,FALSE,"1,324"
"Westminster (UT) WCV","Weber State WEB","WEB 85, WCV 73",FALSE,"/mens-college-basketball/game/_/gameId/401268230",20201208,"WEB","WCV","WEB","WCV",1,NA,49.1,46.2,38.5,39.1,79.2,72.7,26,34,2,4,24,30,17,13,9,9,7,2,13,19,18,24,0,0,0,0,FALSE,FALSE,""
"Jackson State JKST","Mississippi State MSST","MSST 82, JKST 59",FALSE,"/mens-college-basketball/game/_/gameId/401258869",20201208,"MSST","JKST","MSST","JKST",1,18,44.3,36.5,44.4,41.7,60.6,78.6,50,25,20,5,30,20,15,12,6,6,4,3,14,18,15,27,0,0,0,0,FALSE,FALSE,"1,889"
"Green Bay GB","Marquette MARQ","MARQ 82, GB 68",FALSE,"/mens-college-basketball/game/_/gameId/401255033",20201208,"MARQ","GB","MARQ","GB",1,NA,48.4,39.7,43.5,29.6,100,62.5,39,31,9,10,30,21,15,13,3,4,5,5,9,5,15,13,0,0,0,0,FALSE,FALSE,""
"UC Irvine UCI","USC USC","USC 91, UCI 56",FALSE,"/mens-college-basketball/game/_/gameId/401264532",20201208,"USC","UCI","USC","UCI",1,NA,51.6,33.8,50,21.1,53.6,50,42,34,11,13,31,21,23,12,9,7,10,2,11,14,12,23,1,0,0,0,FALSE,FALSE,""
"UTEP UTEP","Saint Mary's SMC","SMC 73, UTEP 61",FALSE,"/mens-college-basketball/game/_/gameId/401259313",20201208,"SMC","UTEP","SMC","UTEP",1,NA,54.2,37.5,45.5,35.3,80,87.5,34,30,7,12,27,18,8,6,5,7,5,1,11,8,13,16,0,0,0,0,FALSE,FALSE,""
"Northwest University NWU","Portland State PRST","PRST 88, NWU 48",FALSE,"/mens-college-basketball/game/_/gameId/401265119",20201208,"PRST","NWU","PRST","NWU",1,1,42.3,29.1,26.7,27.3,82.4,58.8,60,29,26,9,34,20,21,12,8,3,3,3,11,18,18,18,0,0,0,0,FALSE,FALSE,"20"
"Stephen F. Austin SFA","Baylor BAY","BAY 83, SFA 52",FALSE,"/mens-college-basketball/game/_/gameId/401268224",20201209,"BAY","SFA","BAY","SFA",1,23,49,40.9,45,11.1,88.9,55.6,28,33,7,12,21,21,20,4,14,10,4,4,20,35,22,26,0,0,0,0,FALSE,TRUE,"2,350"
"Rhode Island URI","Wisconsin WISC","WISC 73, URI 62",FALSE,"/mens-college-basketball/game/_/gameId/401268090",20201209,"WISC","URI","WISC","URI",1,NA,38.5,43.1,31.8,23.1,72.2,60,31,34,7,6,24,28,9,4,5,5,5,5,9,14,22,26,0,4,0,0,FALSE,TRUE,""
"Texas State TXST","Texas TEX","TEX 74, TXST 53",FALSE,"/mens-college-basketball/game/_/gameId/401260962",20201209,"TEX","TXST","TEX","TXST",1,15,43.9,36.1,31.8,18.2,85,70,39,33,13,13,26,20,16,8,5,10,7,6,14,16,14,15,0,0,0,0,FALSE,TRUE,"2,426"
"Abilene Christian ACU","Texas Tech TTU","TTU 51, ACU 44",FALSE,"/mens-college-basketball/game/_/gameId/401259562",20201209,"TTU","ACU","TTU","ACU",1,28,27.9,35.6,13.3,33.3,67.6,66.7,35,26,14,6,21,20,7,6,9,8,6,3,16,22,16,31,0,0,0,0,FALSE,TRUE,"4,175"
"Northern Iowa UNI","Richmond RICH","RICH 78, UNI 68",FALSE,"/mens-college-basketball/game/_/gameId/401260702",20201209,"RICH","UNI","RICH","UNI",1,NA,49.2,44.3,38.1,15.8,80,61.1,39,33,7,7,32,26,18,10,9,5,3,2,13,10,16,16,0,0,0,0,FALSE,TRUE,""
"Indiana IU","Florida State FSU","FSU 69, IU 67 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401256101",20201209,"FSU","IU","FSU","IU",1,26,36.2,36.8,40,26.7,52.4,75,44,44,19,15,25,29,13,10,8,4,4,3,10,14,22,17,0,0,0,0,FALSE,TRUE,"2,956"
"Mars Hill MH","Radford RAD","RAD 98, MH 50",FALSE,"/mens-college-basketball/game/_/gameId/401268085",20201209,"RAD","MH","RAD","MH",1,8,55.6,30.2,42.1,26.3,58.8,70,50,31,18,13,32,18,25,9,10,5,5,5,9,18,12,16,0,0,0,0,FALSE,FALSE,"250"
"Chicago State CHIC","Loyola Chicago LUC","LUC 88, CHIC 51",FALSE,"/mens-college-basketball/game/_/gameId/401258897",20201209,"LUC","CHIC","LUC","CHIC",1,NA,59,35.8,36.4,11.1,66.7,78.6,35,28,5,5,30,23,22,10,5,4,2,4,10,14,12,20,0,0,0,0,FALSE,FALSE,""
"Bryant BRY","St. Francis (BKN) SFBK","SFBK 93, BRY 91",FALSE,"/mens-college-basketball/game/_/gameId/401262131",20201209,"SFBK","BRY","SFBK","BRY",1,NA,51.6,46.9,27.8,44,75.9,74.1,40,32,10,8,30,24,19,15,7,4,1,4,11,14,21,20,1,2,0,0,FALSE,FALSE,""
"Central Connecticut CCSU","Fairleigh Dickinson FDU","FDU 79, CCSU 71",FALSE,"/mens-college-basketball/game/_/gameId/401262130",20201209,"FDU","CCSU","FDU","CCSU",1,NA,51.9,41.4,44.4,31.8,58.6,59.3,41,26,11,8,30,18,18,16,4,7,2,2,17,10,21,22,1,2,0,0,FALSE,FALSE,""
"Furman FUR","Cincinnati CIN","CIN 78, FUR 73",FALSE,"/mens-college-basketball/game/_/gameId/401262081",20201209,"CIN","FUR","CIN","FUR",1,NA,56.3,39.7,30.8,25,69,74.1,33,23,5,7,28,16,18,15,4,6,5,3,16,8,21,23,0,0,0,0,FALSE,FALSE,""
