"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Greensboro GRN","North Carolina A&T NCAT","NCAT 104, GRN 80",FALSE,"/mens-college-basketball/game/_/gameId/400992803",20171110,"NCAT","GRN","NCAT","GRN",1,43,50,40.6,25,25.8,63.4,69,50,36,20,11,30,25,22,9,12,9,3,3,16,23,21,30,0,1,0,0,FALSE,FALSE,"2,157"
"Johnson University (FL) JUFL","Bethune-Cookman BCU","BCU 108, JUFL 66",FALSE,"/mens-college-basketball/game/_/gameId/400992700",20171110,"BCU","JUFL","BCU","JUFL",1,80,60.6,39.7,57.1,26.7,69.6,44.4,49,29,14,13,35,16,23,11,8,8,7,3,20,18,22,17,0,0,0,0,FALSE,FALSE,"804"
"Southern-New Orleans SU","Southern Miss USM","USM 79, SU 69",FALSE,"/mens-college-basketball/game/_/gameId/400992538",20171110,"USM","SU","USM","SU",1,26,41.5,35.4,29.4,28.9,66.7,57.1,48,38,12,10,36,28,13,12,6,7,1,2,18,19,24,35,0,0,0,0,FALSE,FALSE,"2,118"
"North Carolina Central NCCU","UIC UIC","UIC 65, NCCU 55",FALSE,"/mens-college-basketball/game/_/gameId/400992175",20171110,"UIC","NCCU","UIC","NCCU",1,35,41.1,42.6,27.3,41.7,72.2,66.7,32,36,11,11,21,25,13,12,8,5,3,3,13,22,14,21,0,0,0,0,FALSE,FALSE,"2,788"
"Wisconsin-La Crosse WLAC","Milwaukee MILW","MILW 83, WLAC 73",FALSE,"/mens-college-basketball/game/_/gameId/400992153",20171110,"MILW","WLAC","MILW","WLAC",1,12,62.5,44.4,47.1,36,78.9,61.5,33,24,7,12,26,12,16,15,5,10,3,2,17,10,16,21,0,0,0,0,FALSE,FALSE,"1,492"
"Jacksonville JAX","UAB UAB","UAB 96, JAX 67",FALSE,"/mens-college-basketball/game/_/gameId/400991874",20171110,"UAB","JAX","UAB","JAX",1,37,61.4,41.3,40,30,81.8,40,41,26,7,9,34,17,26,12,4,7,4,1,16,16,17,19,0,0,0,0,FALSE,FALSE,"3,106"
"UC Santa Cruz UCSC","Fresno State FRES","FRES 96, UCSC 65",FALSE,"/mens-college-basketball/game/_/gameId/400991743",20171110,"FRES","UCSC","FRES","UCSC",1,33,52.9,53.5,50,41.2,57.1,52.2,36,28,17,8,19,20,23,15,12,3,2,2,8,23,22,22,0,0,0,0,FALSE,FALSE,"5,169"
"William & Mary W&M","High Point HP","HP 100, W&M 66",FALSE,"/mens-college-basketball/game/_/gameId/400991508",20171110,"HP","W&M","HP","W&M",1,67,60.7,37.7,53.3,22.7,72,77.8,38,29,10,10,28,19,16,4,10,3,1,9,9,15,25,20,0,0,0,0,FALSE,FALSE,"1,173"
"Hampton HAMP","Rider RID","RID 90, HAMP 75",FALSE,"/mens-college-basketball/game/_/gameId/400991055",20171110,"RID","HAMP","RID","HAMP",1,97,41.2,42.9,45.2,40,58.8,76.5,47,41,19,10,28,31,14,13,9,3,3,5,9,16,21,28,0,0,0,0,FALSE,FALSE,"1,600"
"UT Martin UTM","Marshall MRSH","MRSH 102, UTM 91 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/400990876",20171110,"MRSH","UTM","MRSH","UTM",1,64,49.3,53.1,28.9,42.3,67.6,80,37,37,18,14,19,23,21,16,7,4,1,0,12,22,18,29,0,0,0,0,FALSE,FALSE,"5,754"
"Brescia BRE","Murray State MUR","MUR 118, BRE 61",FALSE,"/mens-college-basketball/game/_/gameId/400990874",20171110,"MUR","BRE","MUR","BRE",1,35,69,31.9,56.5,24,71.4,78.6,45,27,10,12,35,15,26,11,9,4,6,1,14,15,18,26,0,0,0,0,FALSE,FALSE,"2,993"
"Tennessee Wesleyan TWC","Jacksonville State JVST","JVST 100, TWC 42",FALSE,"/mens-college-basketball/game/_/gameId/400990873",20171110,"JVST","TWC","JVST","TWC",1,44,55.2,20.3,46.4,21.9,59,38.5,55,43,10,17,45,26,26,6,7,6,7,0,12,14,14,25,0,1,0,0,FALSE,FALSE,"1,524"
"Eastern Kentucky EKU","Rice RICE","EKU 73, RICE 72",FALSE,"/mens-college-basketball/game/_/gameId/400990872",20171110,"RICE","EKU","EKU","RICE",0,35,36.2,38.5,28.6,22.2,68.8,89.5,40,43,12,13,28,30,12,12,4,4,2,1,13,13,23,20,0,1,0,0,FALSE,FALSE,"2,001"
"Central Connecticut CCSU","Hartford HART","HART 85, CCSU 84 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/400990708",20171110,"HART","CCSU","HART","CCSU",1,63,49.2,51.8,33.3,52.4,65,57.7,32,35,8,8,24,27,15,14,4,4,4,4,11,15,22,18,0,0,0,0,FALSE,FALSE,"2,216"
"Seattle U SEA","Saint Louis SLU","SLU 62, SEA 46",FALSE,"/mens-college-basketball/game/_/gameId/400989949",20171110,"SLU","SEA","SLU","SEA",1,68,36.5,35.4,27.8,28,70.4,83.3,43,26,14,3,29,23,10,8,10,5,4,4,14,14,14,18,0,0,0,0,FALSE,FALSE,"7,246"
"Niagara NIAG","St. Bonaventure SBU","NIAG 77, SBU 75",FALSE,"/mens-college-basketball/game/_/gameId/400989931",20171110,"SBU","NIAG","NIAG","SBU",0,90,39.3,47.2,23.1,36.4,67.7,61.3,43,35,17,8,26,27,7,12,3,6,2,2,13,13,25,24,0,0,0,0,FALSE,FALSE,"4,952"
"North Park NP","Valparaiso VALP","VALP 88, NP 46",FALSE,"/mens-college-basketball/game/_/gameId/400989553",20171110,"VALP","NP","VALP","NP",1,54,48.2,26.2,33.3,17.6,63,80,50,33,13,8,37,25,12,11,7,1,3,0,11,17,18,34,0,0,0,0,FALSE,FALSE,"2,682"
"Wright State WRST","Loyola Chicago LUC","LUC 84, WRST 80",FALSE,"/mens-college-basketball/game/_/gameId/400989552",20171110,"LUC","WRST","LUC","WRST",1,57,54.9,48.1,35,45,65.6,76,32,28,10,8,22,20,18,16,10,9,3,2,19,20,20,25,0,0,0,0,FALSE,FALSE,"2,814"
"Missouri State MOST","Western Kentucky WKU","MOST 85, WKU 80",FALSE,"/mens-college-basketball/game/_/gameId/400989550",20171110,"WKU","MOST","MOST","WKU",0,70,39.3,55.7,38.1,46.2,77.8,61.1,34,38,13,11,21,27,9,13,3,5,5,3,15,18,19,31,0,0,0,0,FALSE,FALSE,"5,241"
"Arkansas State ARST","Evansville EVAN","EVAN 77, ARST 63",FALSE,"/mens-college-basketball/game/_/gameId/400989549",20171110,"EVAN","ARST","EVAN","ARST",1,36,47.1,38.3,31.3,26.3,77.4,80,35,35,10,14,25,21,16,8,9,7,6,4,13,17,18,27,0,0,0,0,FALSE,FALSE,"3,622"
"Omaha OMA","Montana State MTST","MTST 89, OMA 80 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/400989285",20171110,"MTST","OMA","MTST","OMA",1,64,43.8,42.3,29.6,10,81,66.7,43,45,10,12,33,33,12,7,8,8,4,0,13,18,29,18,0,0,0,0,FALSE,FALSE,"4,307"
"Avila AVI","Oral Roberts ORU","ORU 86, AVI 72",FALSE,"/mens-college-basketball/game/_/gameId/400989283",20171110,"ORU","AVI","ORU","AVI",1,24,46.7,43.3,27.8,41.7,55,55.6,51,34,20,9,31,25,13,13,11,4,5,1,10,16,18,18,0,0,0,0,FALSE,FALSE,"2,521"
"Nicholls NICH","UT Rio Grande Valley RGV","NICH 111, RGV 106",FALSE,"/mens-college-basketball/game/_/gameId/400988884",20171110,"RGV","NICH","NICH","RGV",0,37,43.8,45.7,24.1,42.4,60,79.3,50,53,20,18,30,35,22,21,10,5,4,4,12,21,23,29,1,0,0,0,FALSE,FALSE,"924"
"Southwestern SW","Incarnate Word UIW","UIW 87, SW 71",FALSE,"/mens-college-basketball/game/_/gameId/400988878",20171110,"UIW","SW","UIW","SW",1,76,41.7,40,7.7,30.4,74.3,60,42,48,17,17,25,31,14,14,17,10,9,4,13,24,18,28,0,1,0,0,FALSE,FALSE,"1,530"
"Northern Colorado UNCO","Colorado COLO","COLO 66, UNCO 51",FALSE,"/mens-college-basketball/game/_/gameId/400988188",20171110,"COLO","UNCO","COLO","UNCO",1,70,43.9,32.3,29.4,16.2,44,45.5,45,38,9,9,36,29,12,4,3,5,3,4,13,13,19,22,0,1,0,0,FALSE,FALSE,"7,740"
"Long Island University LIU","Tulane TULN","TULN 102, LIU 96",FALSE,"/mens-college-basketball/game/_/gameId/400987933",20171110,"TULN","LIU","TULN","LIU",1,25,51.4,50,37.5,34.6,80.8,84.6,46,32,14,8,32,24,21,11,4,6,6,5,14,11,18,22,0,0,0,0,FALSE,FALSE,"1,032"
"UMBC UMBC","SMU SMU","SMU 78, UMBC 67",FALSE,"/mens-college-basketball/game/_/gameId/400987932",20171110,"SMU","UMBC","SMU","UMBC",1,98,46.8,42,34.8,32,74.3,70.8,34,31,11,10,23,21,14,11,4,6,6,1,11,14,22,26,0,0,0,0,FALSE,FALSE,"6,841"
"Florida Atlantic FAU","South Florida USF","USF 60, FAU 59",FALSE,"/mens-college-basketball/game/_/gameId/400987930",20171110,"USF","FAU","USF","FAU",1,40,40,35.6,31.3,25,88.2,66.7,34,41,5,15,29,26,15,8,6,6,1,5,11,12,18,18,0,0,0,0,FALSE,FALSE,"4,192"
"McNeese MCN","Houston HOU","HOU 81, MCN 53",FALSE,"/mens-college-basketball/game/_/gameId/400987929",20171110,"HOU","MCN","HOU","MCN",1,40,56.9,29.3,47.6,22.2,61.9,54.2,46,31,12,14,34,17,20,7,4,6,4,3,17,13,22,19,0,0,0,0,FALSE,FALSE,"3,241"
"Mercer MER","UCF UCF","UCF 88, MER 79",FALSE,"/mens-college-basketball/game/_/gameId/400987928",20171110,"UCF","MER","UCF","MER",1,62,53.6,41.1,29.4,41.4,62.2,75,39,28,12,9,27,19,12,14,7,5,6,1,14,14,24,28,0,0,0,0,FALSE,FALSE,"6,167"
"Norfolk State NORF","Auburn AUB","AUB 102, NORF 74",FALSE,"/mens-college-basketball/game/_/gameId/400987156",20171110,"AUB","NORF","AUB","NORF",1,81,55.6,34.4,36.4,35.3,80,74.1,42,29,9,9,33,20,17,15,8,11,9,3,16,16,21,26,1,1,0,0,FALSE,FALSE,"7,419"
"Samford SAM","Arkansas ARK","ARK 95, SAM 56",FALSE,"/mens-college-basketball/game/_/gameId/400987155",20171110,"ARK","SAM","ARK","SAM",1,69,57.1,32.8,40.9,27.6,63.6,53.3,35,32,7,15,28,17,28,12,7,6,6,1,11,19,18,20,0,0,0,0,FALSE,FALSE,"13,407"
"Alcorn State ALCN","LSU LSU","LSU 99, ALCN 59",FALSE,"/mens-college-basketball/game/_/gameId/400987152",20171110,"LSU","ALCN","LSU","ALCN",1,90,61,39,57.9,16.7,66.7,69.2,35,26,9,12,26,14,18,7,12,4,6,2,7,16,16,18,0,0,0,0,FALSE,FALSE,"11,856"
"Louisiana UL","Ole Miss MISS","MISS 94, UL 76",FALSE,"/mens-college-basketball/game/_/gameId/400987151",20171110,"MISS","UL","MISS","UL",1,87,50.8,36.6,33.3,34.8,67.7,69.6,48,40,16,17,32,23,17,14,6,6,7,2,14,13,19,23,0,1,0,0,FALSE,FALSE,"8,302"
"Southern SOU","Illinois ILL","ILL 102, SOU 55",FALSE,"/mens-college-basketball/game/_/gameId/400986321",20171110,"ILL","SOU","ILL","SOU",1,94,50.8,37.3,19,18.2,91.9,65.2,42,26,14,9,28,17,17,5,8,3,4,4,10,22,26,25,0,0,0,0,FALSE,FALSE,"14,637"
"Northwestern State NWST","Texas TEX","TEX 105, NWST 59",FALSE,"/mens-college-basketball/game/_/gameId/400988883",20171110,"TEX","NWST","TEX","NWST",1,58,49.3,37.5,30.3,37.5,63.6,73.3,48,33,19,6,29,27,23,6,11,2,8,1,5,19,19,24,0,0,0,0,FALSE,FALSE,"9,516"
"Bucknell BUCK","Monmouth MONM","MONM 79, BUCK 78",FALSE,"/mens-college-basketball/game/_/gameId/400991054",20171110,"MONM","BUCK","MONM","BUCK",1,77,49,43.9,41.7,39.4,80,41.2,38,32,5,10,33,22,5,17,4,3,4,2,13,8,22,24,0,0,0,0,FALSE,FALSE,"3,159"
"Midway MID","Tennessee Tech TNTC","TNTC 94, MID 56",FALSE,"/mens-college-basketball/game/_/gameId/400990875",20171110,"TNTC","MID","TNTC","MID",1,28,55.2,31.3,37,26.9,71.4,50,43,35,8,11,35,24,23,11,7,5,3,3,15,18,20,16,0,1,0,0,FALSE,FALSE,"2,071"
"Our Lady of the Lake LDY","Texas A&M-CC AMCC","AMCC 69, LDY 68",FALSE,"/mens-college-basketball/game/_/gameId/400988881",20171110,"AMCC","LDY","AMCC","LDY",1,98,36.1,34.4,23.1,27.8,71,84.2,48,33,18,11,30,22,14,13,7,10,4,3,16,17,18,25,0,0,0,0,FALSE,FALSE,"1,177"
"Randall University RAND","Abilene Christian ACU","ACU 86, RAND 68",FALSE,"/mens-college-basketball/game/_/gameId/400988880",20171110,"ACU","RAND","ACU","RAND",1,24,52.5,36.6,25,34.5,64.3,54.5,46,37,10,12,36,25,16,11,9,4,5,2,18,17,18,23,0,0,0,0,FALSE,FALSE,"1,117"
"Centenary CENT","SE Louisiana SELA","SELA 99, CENT 67",FALSE,"/mens-college-basketball/game/_/gameId/400988879",20171110,"SELA","CENT","SELA","CENT",1,10,53.7,47.1,47.6,41.2,79.5,75,36,25,12,6,24,19,18,11,12,9,7,2,21,25,17,28,0,0,0,0,FALSE,FALSE,"717"
"Pepperdine PEPP","Oklahoma State OKST","OKST 78, PEPP 47",FALSE,"/mens-college-basketball/game/_/gameId/400986952",20171110,"OKST","PEPP","OKST","PEPP",1,40,47.5,28.3,34.5,18.8,80,62.1,40,34,6,7,34,27,18,6,6,6,3,1,10,17,22,16,0,0,0,0,FALSE,FALSE,"5,386"
"Whitworth WHIT","Montana MONT","MONT 72, WHIT 60",FALSE,"/mens-college-basketball/game/_/gameId/401000089",20171110,"MONT","WHIT","MONT","WHIT",1,42,40.3,40.4,35,33.3,60,69.2,33,42,10,8,23,34,11,5,7,3,6,3,11,24,23,21,0,0,0,0,FALSE,FALSE,"3,056"
"East Central ECEN","New Mexico State NMSU","NMSU 81, ECEN 55",FALSE,"/mens-college-basketball/game/_/gameId/400997652",20171110,"NMSU","ECEN","NMSU","ECEN",1,31,43.4,34.5,22.2,31,64.3,50,59,30,21,3,38,27,16,11,5,3,1,1,11,13,18,17,0,0,0,0,FALSE,FALSE,"3,920"
"Louisiana College LA","UTEP UTEP","UTEP 100, LA 50",FALSE,"/mens-college-basketball/game/_/gameId/400992539",20171110,"UTEP","LA","UTEP","LA",1,49,57.8,32.2,47.6,38.5,66.7,15.4,50,31,12,9,38,22,22,11,6,6,7,1,13,19,17,24,0,0,0,0,FALSE,FALSE,"5,835"
"Utah State USU","Weber State WEB","WEB 65, USU 59",FALSE,"/mens-college-basketball/game/_/gameId/400991227",20171110,"WEB","USU","WEB","USU",1,75,42.6,37,27.3,26.7,81.3,78.9,36,32,6,6,30,26,11,5,8,2,6,1,13,11,22,16,0,0,0,0,FALSE,FALSE,"8,592"
"Florida A&M FAMU","Grand Canyon GCU","GCU 67, FAMU 51",FALSE,"/mens-college-basketball/game/_/gameId/400990564",20171110,"GCU","FAMU","GCU","FAMU",1,100,44.1,38.8,31.8,30.8,50,64.3,39,32,15,8,24,24,12,8,9,8,4,5,17,22,15,19,0,0,0,0,FALSE,FALSE,"7,202"
"South Alabama USA","Texas Tech TTU","TTU 75, USA 50",FALSE,"/mens-college-basketball/game/_/gameId/400989266",20171110,"TTU","USA","TTU","USA",1,59,48.2,30.4,25,35,72.7,50,40,32,12,13,28,19,15,6,11,9,3,2,18,24,19,22,0,0,0,0,FALSE,FALSE,"8,865"
"UL Monroe ULM","TCU TCU","TCU 83, ULM 73",FALSE,"/mens-college-basketball/game/_/gameId/400989240",20171110,"TCU","ULM","TCU","ULM",1,100,49.2,39.1,30,44.4,60.7,63.6,40,35,9,9,31,26,19,18,7,8,5,0,13,13,15,23,0,0,0,0,FALSE,FALSE,"6,715"
"American University AMER","Kansas State KSU","KSU 83, AMER 45",FALSE,"/mens-college-basketball/game/_/gameId/400989194",20171110,"KSU","AMER","KSU","AMER",1,66,54.7,30.4,54.5,25.8,61.9,75,41,23,13,8,28,15,22,9,8,9,4,1,17,18,11,15,0,0,0,0,FALSE,FALSE,"8,218"
"Chattanooga UTC","Wyoming WYO","WYO 74, UTC 65",FALSE,"/mens-college-basketball/game/_/gameId/400988649",20171110,"WYO","UTC","WYO","UTC",1,44,41.7,40,47.6,30.4,80,71.4,35,38,4,9,31,29,12,14,5,5,7,2,15,16,19,27,0,1,0,0,FALSE,FALSE,"5,056"
"Mount St. Mary's MSM","Marquette MARQ","MARQ 80, MSM 59",FALSE,"/mens-college-basketball/game/_/gameId/400988415",20171110,"MARQ","MSM","MARQ","MSM",1,71,50.9,45.1,28.6,25,76.2,54.5,35,24,10,4,25,20,16,12,10,3,2,3,11,16,15,16,0,0,0,0,FALSE,FALSE,"13,324"
"Yale YALE","Creighton CREI","CREI 92, YALE 76",FALSE,"/mens-college-basketball/game/_/gameId/400988414",20171110,"CREI","YALE","CREI","YALE",1,96,58.8,45.5,32,29.6,40,80,36,33,8,9,28,24,20,19,7,6,4,1,11,13,12,14,0,0,0,0,FALSE,FALSE,"16,611"
"Iowa State ISU","Missouri MIZ","MIZ 74, ISU 59",FALSE,"/mens-college-basketball/game/_/gameId/400987149",20171110,"MIZ","ISU","MIZ","ISU",1,100,52.9,39.3,43.5,31.6,76.9,45.5,38,27,7,10,31,17,17,11,8,7,4,1,17,13,18,13,0,0,0,0,FALSE,FALSE,"15,061"
"Pittsburgh PITT","Navy NAVY","NAVY 71, PITT 62",FALSE,"/mens-college-basketball/game/_/gameId/400986022",20171110,"NAVY","PITT","NAVY","PITT",1,57,43.6,41.8,42.1,28.6,83.3,53.3,39,30,9,5,30,25,20,13,5,6,0,4,16,13,17,19,0,0,0,0,FALSE,FALSE,"3,238"
"Chicago State CHIC","Iowa IOWA","IOWA 95, CHIC 62",FALSE,"/mens-college-basketball/game/_/gameId/400986323",20171110,"IOWA","CHIC","IOWA","CHIC",1,81,59.6,37.7,54.5,23.1,60,55.6,38,33,10,15,28,18,23,10,8,9,7,2,17,20,19,33,0,0,0,0,FALSE,FALSE,"12,100"
"UC Irvine UCI","South Dakota State SDST","SDST 65, UCI 54",FALSE,"/mens-college-basketball/game/_/gameId/400989284",20171110,"SDST","UCI","SDST","UCI",1,44,29.8,37.9,40,26.3,73.9,41.7,37,50,12,16,25,34,14,8,4,4,5,2,8,18,16,24,0,0,0,0,FALSE,FALSE,"2,669"
"Sacramento State SAC","Colorado State CSU","CSU 72, SAC 61",FALSE,"/mens-college-basketball/game/_/gameId/400991725",20171110,"CSU","SAC","CSU","SAC",1,47,38.1,31.7,23.5,26.9,80,72.7,48,41,13,11,35,30,8,7,6,2,3,4,9,12,19,22,1,1,0,0,FALSE,FALSE,"3,797"
"Austin Peay APSU","Vanderbilt VAN","VAN 73, APSU 54",FALSE,"/mens-college-basketball/game/_/gameId/400987158",20171110,"VAN","APSU","VAN","APSU",1,60,44.8,40.7,36,23.1,63.2,58.3,39,31,16,9,23,22,17,11,8,5,6,1,15,17,16,20,0,0,0,0,FALSE,FALSE,"8,609"
"Antelope Valley ANTP","San José State SJSU","SJSU 97, ANTP 45",FALSE,"/mens-college-basketball/game/_/gameId/400991801",20171110,"SJSU","ANTP","SJSU","ANTP",1,27,52.3,24.6,50,14.3,74.1,76.9,53,31,13,9,40,22,30,8,10,4,4,0,15,18,16,22,0,0,0,0,FALSE,FALSE,"1,343"
"San Diego Christian SDCC","San Diego State SDSU","SDSU 91, SDCC 52",FALSE,"/mens-college-basketball/game/_/gameId/400991793",20171110,"SDSU","SDCC","SDSU","SDCC",1,91,56.1,32.8,21.7,21.9,71,75,44,27,11,8,33,19,14,16,11,7,5,1,11,15,11,22,0,0,0,0,FALSE,FALSE,"11,285"
"Idaho IDHO","Nevada NEV","NEV 88, IDHO 64",FALSE,"/mens-college-basketball/game/_/gameId/400991762",20171110,"NEV","IDHO","NEV","IDHO",1,73,48.4,37.9,30.4,21.1,80.8,76.2,34,39,6,10,28,29,21,16,10,4,7,2,10,17,22,24,0,0,0,0,FALSE,FALSE,"8,457"
"Eastern Oregon EAQ","Boise State BSU","BSU 104, EAQ 65",FALSE,"/mens-college-basketball/game/_/gameId/400991706",20171110,"BSU","EAQ","BSU","EAQ",1,33,54,43.3,48.6,20,76,50,41,26,10,5,31,21,21,8,7,4,4,2,13,15,21,23,0,0,0,0,FALSE,FALSE,"4,095"
"Whittier WHI","CSU Bakersfield CSUB","CSUB 88, WHI 66",FALSE,"/mens-college-basketball/game/_/gameId/400990565",20171110,"CSUB","WHI","CSUB","WHI",1,66,42,41,31,38.5,77.8,25,48,31,22,10,26,21,15,17,10,7,4,1,16,24,8,25,0,0,0,0,FALSE,FALSE,"2,306"
"Prairie View A&M PV","Utah UTAH","UTAH 83, PV 62",FALSE,"/mens-college-basketball/game/_/gameId/400988194",20171110,"UTAH","PV","UTAH","PV",1,66,51.8,38.6,25,22.2,66.7,51.9,41,32,10,9,31,23,14,7,2,9,3,1,19,18,21,29,0,0,0,0,FALSE,FALSE,"9,887"
"Idaho State IDST","Arizona State ASU","ASU 94, IDST 74",FALSE,"/mens-college-basketball/game/_/gameId/400988192",20171110,"ASU","IDST","ASU","IDST",1,40,52.3,44.1,30,37.5,65.4,59.1,41,29,12,8,29,21,22,17,3,6,5,2,11,14,18,20,0,0,0,0,FALSE,FALSE,"5,697"
"Southern Utah SUU","Oregon State ORST","ORST 99, SUU 82",FALSE,"/mens-college-basketball/game/_/gameId/400988191",20171110,"ORST","SUU","ORST","SUU",1,49,54,38.6,25,33.3,74.3,69.6,44,33,11,9,33,24,17,7,7,5,7,0,13,14,33,29,2,1,0,0,FALSE,FALSE,"4,588"
"Belmont BEL","Washington WASH","WASH 86, BEL 82",FALSE,"/mens-college-basketball/game/_/gameId/400988190",20171110,"WASH","BEL","WASH","BEL",1,59,53.8,49.2,36.4,32.3,72.2,66.7,32,30,7,9,25,21,8,20,12,4,3,4,15,16,18,27,0,0,0,0,FALSE,FALSE,"5,883"
"La Verne LV","Santa Clara SCU","SCU 120, LV 70",FALSE,"/mens-college-basketball/game/_/gameId/400987063",20171110,"SCU","LV","SCU","LV",1,33,62.3,43.1,37,40.9,82.8,50,38,29,9,10,29,19,25,15,6,2,4,3,11,23,24,26,0,0,0,0,FALSE,FALSE,"1,558"
"Life Pacific LP","CSU Northridge CSUN","CSUN 76, LP 50",FALSE,"/mens-college-basketball/game/_/gameId/400992462",20171110,"CSUN","LP","CSUN","LP",1,49,46.4,33.3,45,21.1,65.2,47.6,50,31,13,9,37,22,15,9,4,5,2,1,8,7,21,18,0,0,0,0,FALSE,FALSE,"1,232"
"Long Beach State LBSU","San Francisco SF","LBSU 83, SF 71",FALSE,"/mens-college-basketball/game/_/gameId/400987046",20171110,"SF","LBSU","LBSU","SF",0,83,37.3,44.8,34.8,26.7,73.1,84.4,39,37,12,8,27,29,10,6,6,9,4,7,19,15,27,26,0,0,0,0,FALSE,FALSE,"2,496"
"Arkansas-Pine Bluff UAPB","Hawai'i HAW","HAW 82, UAPB 70",FALSE,"/mens-college-basketball/game/_/gameId/400992480",20171110,"HAW","UAPB","HAW","UAPB",1,56,49,36.8,20,38.5,66.7,75,36,30,9,10,27,20,20,10,7,10,2,3,15,15,17,33,0,0,0,0,FALSE,FALSE,"5,764"
"Coppin State COPP","Oregon ORE","ORE 70, COPP 54",FALSE,"/mens-college-basketball/game/_/gameId/400988196",20171110,"ORE","COPP","ORE","COPP",1,58,44.1,28.1,27.6,26.7,76.9,87.5,43,28,8,3,35,25,15,5,4,6,3,2,13,9,16,17,0,0,0,0,FALSE,FALSE,"7,232"
"UC Riverside UCR","California CAL","UCR 74, CAL 66",FALSE,"/mens-college-basketball/game/_/gameId/400988195",20171110,"CAL","UCR","UCR","CAL",0,60,30.6,40,25,31.6,61.5,50,46,52,14,16,32,36,7,17,5,5,9,2,11,13,21,29,1,1,0,0,FALSE,FALSE,"7,083"
"Utah Valley UVU","Duke DUKE","DUKE 99, UVU 69",FALSE,"/mens-college-basketball/game/_/gameId/400986048",20171111,"DUKE","UVU","DUKE","UVU",1,100,53.4,37.3,43.5,24,64.7,81.3,42,39,15,16,27,23,26,13,14,5,7,0,12,19,16,15,0,0,0,0,FALSE,TRUE,"9,314"
"Notre Dame ND","DePaul DEP","ND 72, DEP 58",FALSE,"/mens-college-basketball/game/_/gameId/400986049",20171111,"DEP","ND","ND","DEP",0,98,33.8,47.2,22.7,44.4,56.3,62.5,36,40,11,6,25,34,9,10,4,1,2,3,4,9,12,15,2,2,0,0,TRUE,FALSE,"10,194"
"St. Francis (PA) SFPA","Saint Mary's SMC","SMC 85, SFPA 68",FALSE,"/mens-college-basketball/game/_/gameId/400990710",20171111,"SMC","SFPA","SMC","SFPA",1,94,53.8,48.1,46.2,33.3,100,77.8,36,22,10,4,26,18,24,8,4,6,2,1,10,9,22,10,0,0,0,0,FALSE,TRUE,"3,276"
"Pennsylvania PENN","Fairfield FAIR","FAIR 80, PENN 72",FALSE,"/mens-college-basketball/game/_/gameId/400991056",20171111,"FAIR","PENN","FAIR","PENN",1,17,50,36.1,23.5,23.1,83.3,57.9,47,38,7,13,40,25,13,14,5,6,5,3,16,9,22,21,0,0,0,0,FALSE,FALSE,"1,672"
"Canisius CAN","Buffalo BUFF","BUFF 80, CAN 75",FALSE,"/mens-college-basketball/game/_/gameId/400990109",20171111,"BUFF","CAN","BUFF","CAN",1,48,41.1,48.1,29.2,38.1,65,89.5,42,32,21,7,21,25,9,13,8,4,2,6,12,19,22,20,0,0,0,0,FALSE,FALSE,"3,279"
"Illinois State ILST","Florida Gulf Coast FGCU","FGCU 98, ILST 87",FALSE,"/mens-college-basketball/game/_/gameId/400989554",20171111,"FGCU","ILST","FGCU","ILST",1,94,49.2,50.8,30.4,48.3,73,43.8,48,24,17,5,31,19,16,24,9,3,5,5,12,11,16,26,0,0,0,0,FALSE,FALSE,"4,335"
"Dartmouth DART","Quinnipiac QUIN","QUIN 78, DART 77",FALSE,"/mens-college-basketball/game/_/gameId/400991057",20171111,"QUIN","DART","QUIN","DART",1,76,40,41.2,40,29.4,81.5,84.2,48,32,16,10,32,22,14,14,2,7,8,6,15,6,17,24,0,0,0,0,FALSE,FALSE,"2,724"
"Siena Heights SH","Western Michigan WMU","WMU 103, SH 72",FALSE,"/mens-college-basketball/game/_/gameId/400990538",20171111,"WMU","SH","WMU","SH",1,35,52.2,41.3,39.1,40,71,100,42,26,16,9,26,17,23,16,10,6,1,2,8,19,13,20,0,0,0,0,FALSE,FALSE,"1,871"
"Alabama A&M AAMU","Ohio OHIO","OHIO 61, AAMU 53",FALSE,"/mens-college-basketball/game/_/gameId/400990110",20171111,"OHIO","AAMU","OHIO","AAMU",1,NA,36.9,33.9,23.8,21.1,61.5,87.5,40,46,7,9,33,37,11,5,9,4,6,1,15,24,13,17,0,0,0,0,FALSE,FALSE,""
"IUPUI IUPU","Bradley BRAD","BRAD 68, IUPU 53",FALSE,"/mens-college-basketball/game/_/gameId/400989555",20171111,"BRAD","IUPU","BRAD","IUPU",1,45,44.6,28.3,57.1,30,50,85,39,35,13,13,26,22,20,8,4,6,5,1,14,12,20,17,0,1,0,0,FALSE,FALSE,"4,936"
